# source_sha256	2d12fa11a4fc21163148e179b2a64138d6c8412c82f6d9e6a17fbb18e0fbf9eb	 sheet	Analysis Report
STLA 報告_SWRA\nSTLA Report_SWRA																													
SWE1-HMI-122-03	SYS-HMI-RA-PHONE-157	Phone HMI Logic and Flow R1 SR24 Post 2A (June 21 2022)_13.1	Phone HMI Logic and Flow R1 SR24 Post 2A (June 21 2022)_13.1	The system shall ending the call brings the user back to Recent Calls tab and re-highlights the tab.	1.00.00	Functional Requirement	Core HMI(System UI,Pop-Up, menu bar...)	HMI 人機介面	Yes	Feasible via software implementation on the head unit.	Yes	Impacts system behavior or UI navigation.	Low	Low risk; standard pattern.	>=50%	Software logic/UI pattern reusable across vehicle programs.	Medium	Precondition:\n- Vehicle equipped with Phone/HMI features\n- Ignition ON\n\nAction:\n- Trigger behavior related to: Phone HMI Logic and Flow R1 SR24 Post 2A (June 21 2022)_13.1\n\nExpected Result:\n- The system shall ending the call brings the user back to Recent Calls tab and re-highlights the tab.	Manual UI Testing										
SWE1-HMI-122-04	SYS-HMI-RA-PHONE-157	Phone HMI Logic and Flow R1 SR24 Post 2A (June 21 2022)_13.1	Phone HMI Logic and Flow R1 SR24 Post 2A (June 21 2022)_13.1	The system shall if the system cannot call a contact at that time (e.g.	1.00.00	Functional Requirement	Core HMI(System UI,Pop-Up, menu bar...)	HMI 人機介面	Yes	Feasible via software implementation on the head unit.	Yes	Impacts system behavior or UI navigation.	Low	Low risk; standard pattern.	>=50%	Software logic/UI pattern reusable across vehicle programs.	Medium	Precondition:\n- Vehicle equipped with Phone/HMI features\n- Ignition ON\n\nAction:\n- Trigger behavior related to: Phone HMI Logic and Flow R1 SR24 Post 2A (June 21 2022)_13.1\n\nExpected Result:\n- The system shall if the system cannot call a contact at that time (e.g.	Manual UI Testing										
SWE1-HMI-122-05	SYS-HMI-RA-PHONE-157	Phone HMI Logic and Flow R1 SR24 Post 2A (June 21 2022)_13.1	Phone HMI Logic and Flow R1 SR24 Post 2A (June 21 2022)_13.1	The system shall two calls already in progress on that Phone) grey out the Recent Call tab.	1.00.00	Functional Requirement	Core HMI(System UI,Pop-Up, menu bar...)	HMI 人機介面	Yes	Feasible via software implementation on the head unit.	Yes	Impacts system behavior or UI navigation.	Low	Low risk; standard pattern.	>=50%	Software logic/UI pattern reusable across vehicle programs.	Medium	Precondition:\n- Vehicle equipped with Phone/HMI features\n- Ignition ON\n\nAction:\n- Trigger behavior related to: Phone HMI Logic and Flow R1 SR24 Post 2A (June 21 2022)_13.1\n\nExpected Result:\n- The system shall two calls already in progress on that Phone) grey out the Recent Call tab.	Manual UI Testing										
SWE1-HMI-122-06	SYS-HMI-RA-PHONE-157	Phone HMI Logic and Flow R1 SR24 Post 2A (June 21 2022)_13.1	Phone HMI Logic and Flow R1 SR24 Post 2A (June 21 2022)_13.1	The system shall selecting the text message icon from the Contact Info screen will allow the user to send a text message to the number for the line item it was selected using the Messaging Screen from Recent Calls (similar to Messages screen but with no Inbox or New Message tabs.	1.00.00	Functional Requirement	Core HMI(System UI,Pop-Up, menu bar...)	HMI 人機介面	Yes	Feasible via software implementation on the head unit.	Yes	Impacts system behavior or UI navigation.	Low	Low risk; standard pattern.	>=50%	Software logic/UI pattern reusable across vehicle programs.	Medium	Precondition:\n- Vehicle equipped with Phone/HMI features\n- Ignition ON\n\nAction:\n- Trigger behavior related to: Phone HMI Logic and Flow R1 SR24 Post 2A (June 21 2022)_13.1\n\nExpected Result:\n- The system shall selecting the text message icon from the Contact Info screen will allow the user to send a text message to the number for the line item it was selected using the Messaging Screen from Recent Calls (similar to Messages screen but with no Inbox or New Message tabs.	Manual UI Testing										
SWE1-HMI-122-07	SYS-HMI-RA-PHONE-157	Phone HMI Logic and Flow R1 SR24 Post 2A (June 21 2022)_13.1	Phone HMI Logic and Flow R1 SR24 Post 2A (June 21 2022)_13.1	The system shall there will be no text message icon/button for R1 Low 8.4 inch or for R1 Low 7" or other radios that do not support text messaging.	1.00.00	Functional Requirement	Core HMI(System UI,Pop-Up, menu bar...)	HMI 人機介面	Yes	Feasible via software implementation on the head unit.	Yes	Impacts system behavior or UI navigation.	Low	Low risk; standard pattern.	>=50%	Software logic/UI pattern reusable across vehicle programs.	Medium	Precondition:\n- Vehicle equipped with Phone/HMI features\n- Ignition ON\n\nAction:\n- Trigger behavior related to: Phone HMI Logic and Flow R1 SR24 Post 2A (June 21 2022)_13.1\n\nExpected Result:\n- The system shall there will be no text message icon/button for R1 Low 8.4 inch or for R1 Low 7" or other radios that do not support text messaging.	Manual UI Testing										
SWE1-HMI-122-08	SYS-HMI-RA-PHONE-157	Phone HMI Logic and Flow R1 SR24 Post 2A (June 21 2022)_13.1	Phone HMI Logic and Flow R1 SR24 Post 2A (June 21 2022)_13.1	The system shall (image: image18.png)	1.00.00	Functional Requirement	Core HMI(System UI,Pop-Up, menu bar...)	HMI 人機介面	Yes	Feasible via software implementation on the head unit.	Yes	Impacts system behavior or UI navigation.	Low	Low risk; standard pattern.	>=50%	Software logic/UI pattern reusable across vehicle programs.	Medium	Precondition:\n- Vehicle equipped with Phone/HMI features\n- Ignition ON\n\nAction:\n- Trigger behavior related to: Phone HMI Logic and Flow R1 SR24 Post 2A (June 21 2022)_13.1\n\nExpected Result:\n- The system shall (image: image18.png)	Manual UI Testing										
SWE1-HMI-123	SYS-HMI-RA-PHONE-158	Phone HMI Logic and Flow R1 SR24 Post 2A (June 21 2022)_13.1.1	Phone HMI Logic and Flow R1 SR24 Post 2A (June 21 2022)_13.1.1	PRB1.1) The Recent Calls list should have an arrow which opens the Contact Info screen (like in the Contacts list). Pressing a number in the Contact Info screen will call that number and numbers can also be favorited using the stars.	1.00.00	Heading	Core HMI(System UI,Pop-Up, menu bar...)	HMI 人機介面									Medium	Please refer to the following IDs:\nSWE1-HMI-123-01\nSWE1-HMI-123-02	Manual UI Testing										
SWE1-HMI-123-01	SYS-HMI-RA-PHONE-158	Phone HMI Logic and Flow R1 SR24 Post 2A (June 21 2022)_13.1.1	Phone HMI Logic and Flow R1 SR24 Post 2A (June 21 2022)_13.1.1	The system shall pRB1.1) The Recent Calls list should have an arrow which opens the Contact Info screen (like in the Contacts list).	1.00.00	Functional Requirement	Core HMI(System UI,Pop-Up, menu bar...)	HMI 人機介面	Yes	Feasible via software implementation on the head unit.	Yes	Impacts system behavior or UI navigation.	Low	Low risk; standard pattern.	>=50%	Software logic/UI pattern reusable across vehicle programs.	Medium	Precondition:\n- Vehicle equipped with Phone/HMI features\n- Ignition ON\n\nAction:\n- Trigger behavior related to: Phone HMI Logic and Flow R1 SR24 Post 2A (June 21 2022)_13.1.1\n\nExpected Result:\n- The system shall pRB1.1) The Recent Calls list should have an arrow which opens the Contact Info screen (like in the Contacts list).	Manual UI Testing										
SWE1-HMI-123-02	SYS-HMI-RA-PHONE-158	Phone HMI Logic and Flow R1 SR24 Post 2A (June 21 2022)_13.1.1	Phone HMI Logic and Flow R1 SR24 Post 2A (June 21 2022)_13.1.1	The system shall pressing a number in the Contact Info screen will call that number and numbers can also be favorited using the stars.	1.00.00	Functional Requirement	Core HMI(System UI,Pop-Up, menu bar...)	HMI 人機介面	Yes	Feasible via software implementation on the head unit.	Yes	Impacts system behavior or UI navigation.	Low	Low risk; standard pattern.	>=50%	Software logic/UI pattern reusable across vehicle programs.	Medium	Precondition:\n- Vehicle equipped with Phone/HMI features\n- Ignition ON\n\nAction:\n- Trigger behavior related to: Phone HMI Logic and Flow R1 SR24 Post 2A (June 21 2022)_13.1.1\n\nExpected Result:\n- The system shall pressing a number in the Contact Info screen will call that number and numbers can also be favorited using the stars.	Manual UI Testing										
SWE1-HMI-124	SYS-HMI-RA-PHONE-159	Phone HMI Logic and Flow R1 SR24 Post 2A (June 21 2022)_13.2	Phone HMI Logic and Flow R1 SR24 Post 2A (June 21 2022)_13.2	PRB2.) Select a list item by pressing the call type icon or the device name. Selecting list item calls the number associated with that recent call. Cursor is a highlight color outline. For Recent Calls, cursor location is not remembered by the system; i.e. when coming back to Recent Calls browse after going to a different tab, the system will always default with cursor on first item of that list.	1.00.00	Heading	Core HMI(System UI,Pop-Up, menu bar...)	HMI 人機介面									Medium	Please refer to the following IDs:\nSWE1-HMI-124-01\nSWE1-HMI-124-02\nSWE1-HMI-124-03\nSWE1-HMI-124-04\nSWE1-HMI-124-05	Manual UI Testing										
SWE1-HMI-124-01	SYS-HMI-RA-PHONE-159	Phone HMI Logic and Flow R1 SR24 Post 2A (June 21 2022)_13.2	Phone HMI Logic and Flow R1 SR24 Post 2A (June 21 2022)_13.2	The system shall select a list item by pressing the call type icon or the device name.	1.00.00	Functional Requirement	Core HMI(System UI,Pop-Up, menu bar...)	HMI 人機介面	Yes	Feasible via software implementation on the head unit.	Yes	Impacts system behavior or UI navigation.	Low	Low risk; standard pattern.	>=50%	Software logic/UI pattern reusable across vehicle programs.	Medium	Precondition:\n- Vehicle equipped with Phone/HMI features\n- Ignition ON\n\nAction:\n- Trigger behavior related to: Phone HMI Logic and Flow R1 SR24 Post 2A (June 21 2022)_13.2\n\nExpected Result:\n- The system shall select a list item by pressing the call type icon or the device name.	Manual UI Testing										
SWE1-HMI-124-02	SYS-HMI-RA-PHONE-159	Phone HMI Logic and Flow R1 SR24 Post 2A (June 21 2022)_13.2	Phone HMI Logic and Flow R1 SR24 Post 2A (June 21 2022)_13.2	The system shall selecting list item calls the number associated with that recent call.	1.00.00	Functional Requirement	Core HMI(System UI,Pop-Up, menu bar...)	HMI 人機介面	Yes	Feasible via software implementation on the head unit.	Yes	Impacts system behavior or UI navigation.	Low	Low risk; standard pattern.	>=50%	Software logic/UI pattern reusable across vehicle programs.	Medium	Precondition:\n- Vehicle equipped with Phone/HMI features\n- Ignition ON\n\nAction:\n- Trigger behavior related to: Phone HMI Logic and Flow R1 SR24 Post 2A (June 21 2022)_13.2\n\nExpected Result:\n- The system shall selecting list item calls the number associated with that recent call.	Manual UI Testing										
SWE1-HMI-124-03	SYS-HMI-RA-PHONE-159	Phone HMI Logic and Flow R1 SR24 Post 2A (June 21 2022)_13.2	Phone HMI Logic and Flow R1 SR24 Post 2A (June 21 2022)_13.2	The system shall cursor is a highlight color outline.	1.00.00	Functional Requirement	Core HMI(System UI,Pop-Up, menu bar...)	HMI 人機介面	Yes	Feasible via software implementation on the head unit.	Yes	Impacts system behavior or UI navigation.	Low	Low risk; standard pattern.	>=50%	Software logic/UI pattern reusable across vehicle programs.	Medium	Precondition:\n- Vehicle equipped with Phone/HMI features\n- Ignition ON\n\nAction:\n- Trigger behavior related to: Phone HMI Logic and Flow R1 SR24 Post 2A (June 21 2022)_13.2\n\nExpected Result:\n- The system shall cursor is a highlight color outline.	Manual UI Testing										
SWE1-HMI-124-04	SYS-HMI-RA-PHONE-159	Phone HMI Logic and Flow R1 SR24 Post 2A (June 21 2022)_13.2	Phone HMI Logic and Flow R1 SR24 Post 2A (June 21 2022)_13.2	The system shall for Recent Calls, cursor location is not remembered by the system;	1.00.00	Functional Requirement	Core HMI(System UI,Pop-Up, menu bar...)	HMI 人機介面	Yes	Feasible via software implementation on the head unit.	Yes	Impacts system behavior or UI navigation.	Low	Low risk; standard pattern.	>=50%	Software logic/UI pattern reusable across vehicle programs.	Medium	Precondition:\n- Vehicle equipped with Phone/HMI features\n- Ignition ON\n\nAction:\n- Trigger behavior related to: Phone HMI Logic and Flow R1 SR24 Post 2A (June 21 2022)_13.2\n\nExpected Result:\n- The system shall for Recent Calls, cursor location is not remembered by the system;	Manual UI Testing										
SWE1-HMI-124-05	SYS-HMI-RA-PHONE-159	Phone HMI Logic and Flow R1 SR24 Post 2A (June 21 2022)_13.2	Phone HMI Logic and Flow R1 SR24 Post 2A (June 21 2022)_13.2	The system shall when coming back to Recent Calls browse after going to a different tab, the system will always default with cursor on first item of that list.	1.00.00	Functional Requirement	Core HMI(System UI,Pop-Up, menu bar...)	HMI 人機介面	Yes	Feasible via software implementation on the head unit.	Yes	Impacts system behavior or UI navigation.	Low	Low risk; standard pattern.	>=50%	Software logic/UI pattern reusable across vehicle programs.	Medium	Precondition:\n- Vehicle equipped with Phone/HMI features\n- Ignition ON\n\nAction:\n- Trigger behavior related to: Phone HMI Logic and Flow R1 SR24 Post 2A (June 21 2022)_13.2\n\nExpected Result:\n- The system shall when coming back to Recent Calls browse after going to a different tab, the system will always default with cursor on first item of that list.	Manual UI Testing										
SWE1-HMI-125	SYS-HMI-RA-PHONE-160	Phone HMI Logic and Flow R1 SR24 Post 2A (June 21 2022)_13.2.1	Phone HMI Logic and Flow R1 SR24 Post 2A (June 21 2022)_13.2.1	The system shall pRB2.1) Recent Call lists should be presented in chronological order with the latest first (most recent).	1.00.00	Functional Requirement	Core HMI(System UI,Pop-Up, menu bar...)	HMI 人機介面	Yes	Feasible via software implementation on the head unit.	Yes	Impacts system behavior or UI navigation.	Low	Low risk; standard pattern.	>=50%	Software logic/UI pattern reusable across vehicle programs.	Medium	Precondition:\n- Vehicle equipped with Phone/HMI features\n- Ignition ON\n\nAction:\n- Trigger behavior related to: Phone HMI Logic and Flow R1 SR24 Post 2A (June 21 2022)_13.2.1\n\nExpected Result:\n- The system shall pRB2.1) Recent Call lists should be presented in chronological order with the latest first (most recent).	Manual UI Testing										
SWE1-HMI-126	SYS-HMI-RA-PHONE-161	Phone HMI Logic and Flow R1 SR24 Post 2A (June 21 2022)_13.2.2	Phone HMI Logic and Flow R1 SR24 Post 2A (June 21 2022)_13.2.2	PRB2.2) Call grouping is displayed for all R1 radios. is not displayed for R1 High. Call grouping is displayed for R1M. Calls from the same number will be displayed in grouped format, similar to behavior on a smartphone when receiving several calls from same contact. The number of calls will display in parenthesis on top line after the contact name/number. The calls will be grouped by call type (Missed, Incoming, etc) and also group per day (create new grouping each day). Follow same logic for displaying the timestamp for the most recent call when grouping occurs. If excessive number of calls take up line space, truncate number with "..."	1.00.00	Heading	Core HMI(System UI,Pop-Up, menu bar...)	HMI 人機介面									Medium	Please refer to the following IDs:\nSWE1-HMI-126-01\nSWE1-HMI-126-02\nSWE1-HMI-126-03\nSWE1-HMI-126-04\nSWE1-HMI-126-05\nSWE1-HMI-126-06\nSWE1-HMI-126-07\nSWE1-HMI-126-08	Manual UI Testing										
SWE1-HMI-126-01	SYS-HMI-RA-PHONE-161	Phone HMI Logic and Flow R1 SR24 Post 2A (June 21 2022)_13.2.2	Phone HMI Logic and Flow R1 SR24 Post 2A (June 21 2022)_13.2.2	The system shall pRB2.2) Call grouping is displayed for all R1 radios.	1.00.00	Functional Requirement	Core HMI(System UI,Pop-Up, menu bar...)	HMI 人機介面	Yes	Feasible via software implementation on the head unit.	Yes	Impacts system behavior or UI navigation.	Low	Low risk; standard pattern.	>=50%	Software logic/UI pattern reusable across vehicle programs.	Medium	Precondition:\n- Vehicle equipped with Phone/HMI features\n- Ignition ON\n\nAction:\n- Trigger behavior related to: Phone HMI Logic and Flow R1 SR24 Post 2A (June 21 2022)_13.2.2\n\nExpected Result:\n- The system shall pRB2.2) Call grouping is displayed for all R1 radios.	Manual UI Testing										
SWE1-HMI-126-02	SYS-HMI-RA-PHONE-161	Phone HMI Logic and Flow R1 SR24 Post 2A (June 21 2022)_13.2.2	Phone HMI Logic and Flow R1 SR24 Post 2A (June 21 2022)_13.2.2	The system shall is not displayed for R1 High.	1.00.00	Functional Requirement	Core HMI(System UI,Pop-Up, menu bar...)	HMI 人機介面	Yes	Feasible via software implementation on the head unit.	Yes	Impacts system behavior or UI navigation.	Low	Low risk; standard pattern.	>=50%	Software logic/UI pattern reusable across vehicle programs.	Medium	Precondition:\n- Vehicle equipped with Phone/HMI features\n- Ignition ON\n\nAction:\n- Trigger behavior related to: Phone HMI Logic and Flow R1 SR24 Post 2A (June 21 2022)_13.2.2\n\nExpected Result:\n- The system shall is not displayed for R1 High.	Manual UI Testing										
SWE1-HMI-126-03	SYS-HMI-RA-PHONE-161	Phone HMI Logic and Flow R1 SR24 Post 2A (June 21 2022)_13.2.2	Phone HMI Logic and Flow R1 SR24 Post 2A (June 21 2022)_13.2.2	The system shall call grouping is displayed for R1M.	1.00.00	Functional Requirement	Core HMI(System UI,Pop-Up, menu bar...)	HMI 人機介面	Yes	Feasible via software implementation on the head unit.	Yes	Impacts system behavior or UI navigation.	Low	Low risk; standard pattern.	>=50%	Software logic/UI pattern reusable across vehicle programs.	Medium	Precondition:\n- Vehicle equipped with Phone/HMI features\n- Ignition ON\n\nAction:\n- Trigger behavior related to: Phone HMI Logic and Flow R1 SR24 Post 2A (June 21 2022)_13.2.2\n\nExpected Result:\n- The system shall call grouping is displayed for R1M.	Manual UI Testing										
SWE1-HMI-126-04	SYS-HMI-RA-PHONE-161	Phone HMI Logic and Flow R1 SR24 Post 2A (June 21 2022)_13.2.2	Phone HMI Logic and Flow R1 SR24 Post 2A (June 21 2022)_13.2.2	The system shall calls from the same number will be displayed in grouped format, similar to behavior on a smartphone when receiving several calls from same contact.	1.00.00	Functional Requirement	Core HMI(System UI,Pop-Up, menu bar...)	HMI 人機介面	Yes	Feasible via software implementation on the head unit.	Yes	Impacts system behavior or UI navigation.	Low	Low risk; standard pattern.	>=50%	Software logic/UI pattern reusable across vehicle programs.	Medium	Precondition:\n- Vehicle equipped with Phone/HMI features\n- Ignition ON\n\nAction:\n- Trigger behavior related to: Phone HMI Logic and Flow R1 SR24 Post 2A (June 21 2022)_13.2.2\n\nExpected Result:\n- The system shall calls from the same number will be displayed in grouped format, similar to behavior on a smartphone when receiving several calls from same contact.	Manual UI Testing										
SWE1-HMI-126-05	SYS-HMI-RA-PHONE-161	Phone HMI Logic and Flow R1 SR24 Post 2A (June 21 2022)_13.2.2	Phone HMI Logic and Flow R1 SR24 Post 2A (June 21 2022)_13.2.2	The system shall the number of calls will display in parenthesis on top line after the contact name/number.	1.00.00	Functional Requirement	Core HMI(System UI,Pop-Up, menu bar...)	HMI 人機介面	Yes	Feasible via software implementation on the head unit.	Yes	Impacts system behavior or UI navigation.	Low	Low risk; standard pattern.	>=50%	Software logic/UI pattern reusable across vehicle programs.	Medium	Precondition:\n- Vehicle equipped with Phone/HMI features\n- Ignition ON\n\nAction:\n- Trigger behavior related to: Phone HMI Logic and Flow R1 SR24 Post 2A (June 21 2022)_13.2.2\n\nExpected Result:\n- The system shall the number of calls will display in parenthesis on top line after the contact name/number.	Manual UI Testing										
SWE1-HMI-126-06	SYS-HMI-RA-PHONE-161	Phone HMI Logic and Flow R1 SR24 Post 2A (June 21 2022)_13.2.2	Phone HMI Logic and Flow R1 SR24 Post 2A (June 21 2022)_13.2.2	The system shall the calls will be grouped by call type (Missed, Incoming, etc) and also group per day (create new grouping each day).	1.00.00	Functional Requirement	Core HMI(System UI,Pop-Up, menu bar...)	HMI 人機介面	Yes	Feasible via software implementation on the head unit.	Yes	Impacts system behavior or UI navigation.	Low	Low risk; standard pattern.	>=50%	Software logic/UI pattern reusable across vehicle programs.	Medium	Precondition:\n- Vehicle equipped with Phone/HMI features\n- Ignition ON\n\nAction:\n- Trigger behavior related to: Phone HMI Logic and Flow R1 SR24 Post 2A (June 21 2022)_13.2.2\n\nExpected Result:\n- The system shall the calls will be grouped by call type (Missed, Incoming, etc) and also group per day (create new grouping each day).	Manual UI Testing										
SWE1-HMI-126-07	SYS-HMI-RA-PHONE-161	Phone HMI Logic and Flow R1 SR24 Post 2A (June 21 2022)_13.2.2	Phone HMI Logic and Flow R1 SR24 Post 2A (June 21 2022)_13.2.2	The system shall follow same logic for displaying the timestamp for the most recent call when grouping occurs.	1.00.00	Functional Requirement	Core HMI(System UI,Pop-Up, menu bar...)	HMI 人機介面	Yes	Feasible via software implementation on the head unit.	Yes	Impacts system behavior or UI navigation.	Low	Low risk; standard pattern.	>=50%	Software logic/UI pattern reusable across vehicle programs.	Medium	Precondition:\n- Vehicle equipped with Phone/HMI features\n- Ignition ON\n\nAction:\n- Trigger behavior related to: Phone HMI Logic and Flow R1 SR24 Post 2A (June 21 2022)_13.2.2\n\nExpected Result:\n- The system shall follow same logic for displaying the timestamp for the most recent call when grouping occurs.	Manual UI Testing										
SWE1-HMI-126-08	SYS-HMI-RA-PHONE-161	Phone HMI Logic and Flow R1 SR24 Post 2A (June 21 2022)_13.2.2	Phone HMI Logic and Flow R1 SR24 Post 2A (June 21 2022)_13.2.2	The system shall if excessive number of calls take up line space, truncate number with "..."	1.00.00	Functional Requirement	Core HMI(System UI,Pop-Up, menu bar...)	HMI 人機介面	Yes	Feasible via software implementation on the head unit.	Yes	Impacts system behavior or UI navigation.	Low	Low risk; standard pattern.	>=50%	Software logic/UI pattern reusable across vehicle programs.	Medium	Precondition:\n- Vehicle equipped with Phone/HMI features\n- Ignition ON\n\nAction:\n- Trigger behavior related to: Phone HMI Logic and Flow R1 SR24 Post 2A (June 21 2022)_13.2.2\n\nExpected Result:\n- The system shall if excessive number of calls take up line space, truncate number with "..."	Manual UI Testing										
SWE1-HMI-127	SYS-HMI-RA-PHONE-162	Phone HMI Logic and Flow R1 SR24 Post 2A (June 21 2022)_13.3	Phone HMI Logic and Flow R1 SR24 Post 2A (June 21 2022)_13.3	The system shall recent Calls can be further sorted into the following categories: 1) “All Calls” 2) “Incoming”3) “Outgoing” and 4) “Missed” For R1 Low 7", there is no sorting tabs to filter recent calls due to size limitation.	1.00.00	Functional Requirement	Core HMI(System UI,Pop-Up, menu bar...)	HMI 人機介面	Yes	Feasible via software implementation on the head unit.	Yes	Impacts system behavior or UI navigation.	Low	Low risk; standard pattern.	>=50%	Software logic/UI pattern reusable across vehicle programs.	Medium	Precondition:\n- Vehicle equipped with Phone/HMI features\n- Ignition ON\n\nAction:\n- Trigger behavior related to: Phone HMI Logic and Flow R1 SR24 Post 2A (June 21 2022)_13.3\n\nExpected Result:\n- The system shall recent Calls can be further sorted into the following categories: 1) “All Calls” 2) “Incoming”3) “Outgoing” and 4) “Missed” For R1 Low 7", there is no sorting tabs to filter recent calls due to size limitation.	Manual UI Testing										
SWE1-HMI-128	SYS-HMI-RA-PHONE-163	Phone HMI Logic and Flow R1 SR24 Post 2A (June 21 2022)_13.4	Phone HMI Logic and Flow R1 SR24 Post 2A (June 21 2022)_13.4	PRB5.) In the Recent Calls list, the entries should start with an icon showing the call type (incoming, outgoing or missed), followed by the CID: contact name, “Private Number” or phone number (if contact name unavailable) and on the second line display the phone type in words (Mobile, Home, Work) and display the time as: “Just Now” if received within 1 min. “[X] min ago” between 1 min and less than 1hr ago, and “XX:YY AM/PM format after 1 hr on same day. For yesterday to previous week, display the abbreviated name of the day in order received (Sun, Sat, Fri, Thurs, Weds, Tues, Mon), after one week or further in the same year, display the date in words for the month as “[Month][Date]” (Ex: June 3), For previous year, also display the year “[Month][Date], [Year]”(Ex: June 3, 2021) If the device is not capable of providing the time of calls then do not display it in the list. Missed Calls should display “Missed Call” before the phone type and time.	1.00.00	Heading	Core HMI(System UI,Pop-Up, menu bar...)	HMI 人機介面									Medium	Please refer to the following IDs:\nSWE1-HMI-128-01\nSWE1-HMI-128-02\nSWE1-HMI-128-03\nSWE1-HMI-128-04	Manual UI Testing										
SWE1-HMI-128-01	SYS-HMI-RA-PHONE-163	Phone HMI Logic and Flow R1 SR24 Post 2A (June 21 2022)_13.4	Phone HMI Logic and Flow R1 SR24 Post 2A (June 21 2022)_13.4	The system shall in the Recent Calls list, the entries should start with an icon showing the call type (incoming, outgoing or missed), followed by the CID: contact name, “Private Number” or phone number (if contact name unavailable) and on the second line display the phone type in words (Mobile, Home, Work) and display the time as: “Just Now” if received within 1 min.	1.00.00	Functional Requirement	Core HMI(System UI,Pop-Up, menu bar...)	HMI 人機介面	Yes	Feasible via software implementation on the head unit.	Yes	Impacts system behavior or UI navigation.	Low	Low risk; standard pattern.	>=50%	Software logic/UI pattern reusable across vehicle programs.	Medium	Precondition:\n- Vehicle equipped with Phone/HMI features\n- Ignition ON\n\nAction:\n- Trigger behavior related to: Phone HMI Logic and Flow R1 SR24 Post 2A (June 21 2022)_13.4\n\nExpected Result:\n- The system shall in the Recent Calls list, the entries should start with an icon showing the call type (incoming, outgoing or missed), followed by the CID: contact name, “Private Number” or phone number (if contact name unavailable) and on the second line display the phone type in words (Mobile, Home, Work) and display the time as: “Just Now” if received within 1 min.	Manual UI Testing										
SWE1-HMI-128-02	SYS-HMI-RA-PHONE-163	Phone HMI Logic and Flow R1 SR24 Post 2A (June 21 2022)_13.4	Phone HMI Logic and Flow R1 SR24 Post 2A (June 21 2022)_13.4	The system shall “[X] min ago” between 1 min and less than 1hr ago, and “XX:YY AM/PM format after 1 hr on same day.	1.00.00	Functional Requirement	Core HMI(System UI,Pop-Up, menu bar...)	HMI 人機介面	Yes	Feasible via software implementation on the head unit.	Yes	Impacts system behavior or UI navigation.	Low	Low risk; standard pattern.	>=50%	Software logic/UI pattern reusable across vehicle programs.	Medium	Precondition:\n- Vehicle equipped with Phone/HMI features\n- Ignition ON\n\nAction:\n- Trigger behavior related to: Phone HMI Logic and Flow R1 SR24 Post 2A (June 21 2022)_13.4\n\nExpected Result:\n- The system shall “[X] min ago” between 1 min and less than 1hr ago, and “XX:YY AM/PM format after 1 hr on same day.	Manual UI Testing										
SWE1-HMI-128-03	SYS-HMI-RA-PHONE-163	Phone HMI Logic and Flow R1 SR24 Post 2A (June 21 2022)_13.4	Phone HMI Logic and Flow R1 SR24 Post 2A (June 21 2022)_13.4	The system shall for yesterday to previous week, display the abbreviated name of the day in order received (Sun, Sat, Fri, Thurs, Weds, Tues, Mon), after one week or further in the same year, display the date in words for the month as “[Month][Date]” (Ex: June 3), For previous year, also display the year “[Month][Date], [Year]”(Ex: June 3, 2021) If the device is not capable of providing the time of calls then do not display it in the list.	1.00.00	Functional Requirement	Core HMI(System UI,Pop-Up, menu bar...)	HMI 人機介面	Yes	Feasible via software implementation on the head unit.	Yes	Impacts system behavior or UI navigation.	Low	Low risk; standard pattern.	>=50%	Software logic/UI pattern reusable across vehicle programs.	Medium	Precondition:\n- Vehicle equipped with Phone/HMI features\n- Ignition ON\n\nAction:\n- Trigger behavior related to: Phone HMI Logic and Flow R1 SR24 Post 2A (June 21 2022)_13.4\n\nExpected Result:\n- The system shall for yesterday to previous week, display the abbreviated name of the day in order received (Sun, Sat, Fri, Thurs, Weds, Tues, Mon), after one week or further in the same year, display the date in words for the month as “[Month][Date]” (Ex: June 3), For previous year, also display the year “[Month][Date], [Year]”(Ex: June 3, 2021) If the device is not capable of providing the time of calls then do not display it in the list.	Manual UI Testing										
SWE1-HMI-128-04	SYS-HMI-RA-PHONE-163	Phone HMI Logic and Flow R1 SR24 Post 2A (June 21 2022)_13.4	Phone HMI Logic and Flow R1 SR24 Post 2A (June 21 2022)_13.4	The system shall missed Calls should display “Missed Call” before the phone type and time.	1.00.00	Functional Requirement	Core HMI(System UI,Pop-Up, menu bar...)	HMI 人機介面	Yes	Feasible via software implementation on the head unit.	Yes	Impacts system behavior or UI navigation.	Low	Low risk; standard pattern.	>=50%	Software logic/UI pattern reusable across vehicle programs.	Medium	Precondition:\n- Vehicle equipped with Phone/HMI features\n- Ignition ON\n\nAction:\n- Trigger behavior related to: Phone HMI Logic and Flow R1 SR24 Post 2A (June 21 2022)_13.4\n\nExpected Result:\n- The system shall missed Calls should display “Missed Call” before the phone type and time.	Manual UI Testing										
