row	req_id	old_E	old_F	new_F	status	note
293	SWE1-VC-SWITCH3PowerMode-038				BLOCKED	BLOCKED：feature.yaml 無 `delivery.tc_id_abbr`（全庫無任一 feature 宣告），R-G42 二之 ABBR 無據；本層不自訂
294	SWE1-VC-SWITCH3PowerMode-039				BLOCKED	BLOCKED：feature.yaml 無 `delivery.tc_id_abbr`（全庫無任一 feature 宣告），R-G42 二之 ABBR 無據；本層不自訂
295	SWE1-VC-SWITCH3PowerMode-040				BLOCKED	BLOCKED：feature.yaml 無 `delivery.tc_id_abbr`（全庫無任一 feature 宣告），R-G42 二之 ABBR 無據；本層不自訂
296	SWE1-VC-SWITCH4PowerMode-042				BLOCKED	BLOCKED：feature.yaml 無 `delivery.tc_id_abbr`（全庫無任一 feature 宣告），R-G42 二之 ABBR 無據；本層不自訂
297	SWE1-VC-SWITCH4PowerMode-043				BLOCKED	BLOCKED：feature.yaml 無 `delivery.tc_id_abbr`（全庫無任一 feature 宣告），R-G42 二之 ABBR 無據；本層不自訂
298	SWE1-VC-SWITCH4PowerMode-044				BLOCKED	BLOCKED：feature.yaml 無 `delivery.tc_id_abbr`（全庫無任一 feature 宣告），R-G42 二之 ABBR 無據；本層不自訂
299	SWE1-VC-SuspensionServiceMode-002				BLOCKED	BLOCKED：feature.yaml 無 `delivery.tc_id_abbr`（全庫無任一 feature 宣告），R-G42 二之 ABBR 無據；本層不自訂
300	SWE1-VC-SuspensionServiceMode-003				BLOCKED	BLOCKED：feature.yaml 無 `delivery.tc_id_abbr`（全庫無任一 feature 宣告），R-G42 二之 ABBR 無據；本層不自訂
301	SWE1-VC-SuspensionServiceMode-004				BLOCKED	BLOCKED：feature.yaml 無 `delivery.tc_id_abbr`（全庫無任一 feature 宣告），R-G42 二之 ABBR 無據；本層不自訂
302	SWE1-VC-SuspensionServiceMode-005				BLOCKED	BLOCKED：feature.yaml 無 `delivery.tc_id_abbr`（全庫無任一 feature 宣告），R-G42 二之 ABBR 無據；本層不自訂
303	SWE1-VC-SuspensionServiceMode-006				BLOCKED	BLOCKED：feature.yaml 無 `delivery.tc_id_abbr`（全庫無任一 feature 宣告），R-G42 二之 ABBR 無據；本層不自訂
304	SWE1-VC-SuspensionDisplayMessages-008				BLOCKED	BLOCKED：feature.yaml 無 `delivery.tc_id_abbr`（全庫無任一 feature 宣告），R-G42 二之 ABBR 無據；本層不自訂
305	SWE1-VC-SuspensionDisplayMessages-009				BLOCKED	BLOCKED：feature.yaml 無 `delivery.tc_id_abbr`（全庫無任一 feature 宣告），R-G42 二之 ABBR 無據；本層不自訂
306	SWE1-VC-SuspensionDisplayMessages-010				BLOCKED	BLOCKED：feature.yaml 無 `delivery.tc_id_abbr`（全庫無任一 feature 宣告），R-G42 二之 ABBR 無據；本層不自訂
307	SWE1-VC-SuspensionDisplayMessages-011				BLOCKED	BLOCKED：feature.yaml 無 `delivery.tc_id_abbr`（全庫無任一 feature 宣告），R-G42 二之 ABBR 無據；本層不自訂
308	SWE1-VC-SuspensionDisplayMessages-012				BLOCKED	BLOCKED：feature.yaml 無 `delivery.tc_id_abbr`（全庫無任一 feature 宣告），R-G42 二之 ABBR 無據；本層不自訂
309	SWE1-VC-TiltMirrorinReverse-014				BLOCKED	BLOCKED：feature.yaml 無 `delivery.tc_id_abbr`（全庫無任一 feature 宣告），R-G42 二之 ABBR 無據；本層不自訂
310	SWE1-VC-TiltMirrorinReverse-015				BLOCKED	BLOCKED：feature.yaml 無 `delivery.tc_id_abbr`（全庫無任一 feature 宣告），R-G42 二之 ABBR 無據；本層不自訂
311	SWE1-VC-TiltMirrorinReverse-016				BLOCKED	BLOCKED：feature.yaml 無 `delivery.tc_id_abbr`（全庫無任一 feature 宣告），R-G42 二之 ABBR 無據；本層不自訂
312	SWE1-VC-TiltMirrorinReverse-017				BLOCKED	BLOCKED：feature.yaml 無 `delivery.tc_id_abbr`（全庫無任一 feature 宣告），R-G42 二之 ABBR 無據；本層不自訂
313	SWE1-VC-TiltMirrorinReverse-018				BLOCKED	BLOCKED：feature.yaml 無 `delivery.tc_id_abbr`（全庫無任一 feature 宣告），R-G42 二之 ABBR 無據；本層不自訂
314	SWE1-VC-TireFillAlert-020				BLOCKED	BLOCKED：feature.yaml 無 `delivery.tc_id_abbr`（全庫無任一 feature 宣告），R-G42 二之 ABBR 無據；本層不自訂
315	SWE1-VC-TireFillAlert-021				BLOCKED	BLOCKED：feature.yaml 無 `delivery.tc_id_abbr`（全庫無任一 feature 宣告），R-G42 二之 ABBR 無據；本層不自訂
316	SWE1-VC-TireFillAlert-022				BLOCKED	BLOCKED：feature.yaml 無 `delivery.tc_id_abbr`（全庫無任一 feature 宣告），R-G42 二之 ABBR 無據；本層不自訂
317	SWE1-VC-TireFillAlert-023				BLOCKED	BLOCKED：feature.yaml 無 `delivery.tc_id_abbr`（全庫無任一 feature 宣告），R-G42 二之 ABBR 無據；本層不自訂
318	SWE1-VC-TireFillAlert-024				BLOCKED	BLOCKED：feature.yaml 無 `delivery.tc_id_abbr`（全庫無任一 feature 宣告），R-G42 二之 ABBR 無據；本層不自訂
319	SWE1-VC-ReadytoDrivePopUp-026				BLOCKED	BLOCKED：feature.yaml 無 `delivery.tc_id_abbr`（全庫無任一 feature 宣告），R-G42 二之 ABBR 無據；本層不自訂
320	SWE1-VC-ReadytoDrivePopUp-027				BLOCKED	BLOCKED：feature.yaml 無 `delivery.tc_id_abbr`（全庫無任一 feature 宣告），R-G42 二之 ABBR 無據；本層不自訂
321	SWE1-VC-ReadytoDrivePopUp-028				BLOCKED	BLOCKED：feature.yaml 無 `delivery.tc_id_abbr`（全庫無任一 feature 宣告），R-G42 二之 ABBR 無據；本層不自訂
322	SWE1-VC-ReadytoDrivePopUp-029				BLOCKED	BLOCKED：feature.yaml 無 `delivery.tc_id_abbr`（全庫無任一 feature 宣告），R-G42 二之 ABBR 無據；本層不自訂
323	SWE1-VC-ReadytoDrivePopUp-030				BLOCKED	BLOCKED：feature.yaml 無 `delivery.tc_id_abbr`（全庫無任一 feature 宣告），R-G42 二之 ABBR 無據；本層不自訂
324	SWE1-VC-AutoFoldMirrors-032				BLOCKED	BLOCKED：feature.yaml 無 `delivery.tc_id_abbr`（全庫無任一 feature 宣告），R-G42 二之 ABBR 無據；本層不自訂
325	SWE1-VC-AutoFoldMirrors-033				BLOCKED	BLOCKED：feature.yaml 無 `delivery.tc_id_abbr`（全庫無任一 feature 宣告），R-G42 二之 ABBR 無據；本層不自訂
326	SWE1-VC-AutoFoldMirrors-034				BLOCKED	BLOCKED：feature.yaml 無 `delivery.tc_id_abbr`（全庫無任一 feature 宣告），R-G42 二之 ABBR 無據；本層不自訂
327	SWE1-VC-AutoFoldMirrors-035				BLOCKED	BLOCKED：feature.yaml 無 `delivery.tc_id_abbr`（全庫無任一 feature 宣告），R-G42 二之 ABBR 無據；本層不自訂
328	SWE1-VC-AutoFoldMirrors-036				BLOCKED	BLOCKED：feature.yaml 無 `delivery.tc_id_abbr`（全庫無任一 feature 宣告），R-G42 二之 ABBR 無據；本層不自訂
329	SWE1-VC-DriverEasyExitSeat-038				BLOCKED	BLOCKED：feature.yaml 無 `delivery.tc_id_abbr`（全庫無任一 feature 宣告），R-G42 二之 ABBR 無據；本層不自訂
330	SWE1-VC-DriverEasyExitSeat-039				BLOCKED	BLOCKED：feature.yaml 無 `delivery.tc_id_abbr`（全庫無任一 feature 宣告），R-G42 二之 ABBR 無據；本層不自訂
331	SWE1-VC-DriverEasyExitSeat-040				BLOCKED	BLOCKED：feature.yaml 無 `delivery.tc_id_abbr`（全庫無任一 feature 宣告），R-G42 二之 ABBR 無據；本層不自訂
332	SWE1-VC-DriverEasyExitSeat-041				BLOCKED	BLOCKED：feature.yaml 無 `delivery.tc_id_abbr`（全庫無任一 feature 宣告），R-G42 二之 ABBR 無據；本層不自訂
333	SWE1-VC-DriverEasyExitSeat-042				BLOCKED	BLOCKED：feature.yaml 無 `delivery.tc_id_abbr`（全庫無任一 feature 宣告），R-G42 二之 ABBR 無據；本層不自訂
334	SWE1-VC-EngineOffPowerDelay-046				BLOCKED	BLOCKED：feature.yaml 無 `delivery.tc_id_abbr`（全庫無任一 feature 宣告），R-G42 二之 ABBR 無據；本層不自訂
335	SWE1-VC-EngineOffPowerDelay-048				BLOCKED	BLOCKED：feature.yaml 無 `delivery.tc_id_abbr`（全庫無任一 feature 宣告），R-G42 二之 ABBR 無據；本層不自訂
336	SWE1-VC-EngineOffPowerDelay-049				BLOCKED	BLOCKED：feature.yaml 無 `delivery.tc_id_abbr`（全庫無任一 feature 宣告），R-G42 二之 ABBR 無據；本層不自訂
337	SWE1-VC-EngineOffPowerDelay-050				BLOCKED	BLOCKED：feature.yaml 無 `delivery.tc_id_abbr`（全庫無任一 feature 宣告），R-G42 二之 ABBR 無據；本層不自訂
338	SWE1-VC-HillStartAssist-052				BLOCKED	BLOCKED：feature.yaml 無 `delivery.tc_id_abbr`（全庫無任一 feature 宣告），R-G42 二之 ABBR 無據；本層不自訂
339	SWE1-VC-HillStartAssist-053				BLOCKED	BLOCKED：feature.yaml 無 `delivery.tc_id_abbr`（全庫無任一 feature 宣告），R-G42 二之 ABBR 無據；本層不自訂
340	SWE1-VC-HillStartAssist-054				BLOCKED	BLOCKED：feature.yaml 無 `delivery.tc_id_abbr`（全庫無任一 feature 宣告），R-G42 二之 ABBR 無據；本層不自訂
341	SWE1-VC-HillStartAssist-055				BLOCKED	BLOCKED：feature.yaml 無 `delivery.tc_id_abbr`（全庫無任一 feature 宣告），R-G42 二之 ABBR 無據；本層不自訂
342	SWE1-VC-HillStartAssist-056				BLOCKED	BLOCKED：feature.yaml 無 `delivery.tc_id_abbr`（全庫無任一 feature 宣告），R-G42 二之 ABBR 無據；本層不自訂
343	SWE1-VC-HeadlightswithWipers-058				BLOCKED	BLOCKED：feature.yaml 無 `delivery.tc_id_abbr`（全庫無任一 feature 宣告），R-G42 二之 ABBR 無據；本層不自訂
344	SWE1-VC-HeadlightswithWipers-059				BLOCKED	BLOCKED：feature.yaml 無 `delivery.tc_id_abbr`（全庫無任一 feature 宣告），R-G42 二之 ABBR 無據；本層不自訂
345	SWE1-VC-HeadlightswithWipers-060				BLOCKED	BLOCKED：feature.yaml 無 `delivery.tc_id_abbr`（全庫無任一 feature 宣告），R-G42 二之 ABBR 無據；本層不自訂
346	SWE1-VC-HeadlightswithWipers-061				BLOCKED	BLOCKED：feature.yaml 無 `delivery.tc_id_abbr`（全庫無任一 feature 宣告），R-G42 二之 ABBR 無據；本層不自訂
347	SWE1-VC-HeadlightswithWipers-062				BLOCKED	BLOCKED：feature.yaml 無 `delivery.tc_id_abbr`（全庫無任一 feature 宣告），R-G42 二之 ABBR 無據；本層不自訂
348	SWE1-VC-TrailerName-002				BLOCKED	BLOCKED：feature.yaml 無 `delivery.tc_id_abbr`（全庫無任一 feature 宣告），R-G42 二之 ABBR 無據；本層不自訂
349	SWE1-VC-TrailerName-003				BLOCKED	BLOCKED：feature.yaml 無 `delivery.tc_id_abbr`（全庫無任一 feature 宣告），R-G42 二之 ABBR 無據；本層不自訂
350	SWE1-VC-TrailerName-017				BLOCKED	BLOCKED：feature.yaml 無 `delivery.tc_id_abbr`（全庫無任一 feature 宣告），R-G42 二之 ABBR 無據；本層不自訂
351	SWE1-VC-TrailerBrakeType025				BLOCKED	BLOCKED：feature.yaml 無 `delivery.tc_id_abbr`（全庫無任一 feature 宣告），R-G42 二之 ABBR 無據；本層不自訂
352	SWE1-VC-TrailerBrakeType026				BLOCKED	BLOCKED：feature.yaml 無 `delivery.tc_id_abbr`（全庫無任一 feature 宣告），R-G42 二之 ABBR 無據；本層不自訂
353	SWE1-VC-TrailerBrakeType031				BLOCKED	BLOCKED：feature.yaml 無 `delivery.tc_id_abbr`（全庫無任一 feature 宣告），R-G42 二之 ABBR 無據；本層不自訂
354	SWE1-VC-AutomaticTrailerLight Check-039				BLOCKED	BLOCKED：feature.yaml 無 `delivery.tc_id_abbr`（全庫無任一 feature 宣告），R-G42 二之 ABBR 無據；本層不自訂
355	SWE1-VC-AutomaticTrailerLight Check-040				BLOCKED	BLOCKED：feature.yaml 無 `delivery.tc_id_abbr`（全庫無任一 feature 宣告），R-G42 二之 ABBR 無據；本層不自訂
356	SWE1-VC-AutomaticTrailerLight Check-041				BLOCKED	BLOCKED：feature.yaml 無 `delivery.tc_id_abbr`（全庫無任一 feature 宣告），R-G42 二之 ABBR 無據；本層不自訂
357	SWE1-VC-AutomaticTrailerLight Check-042				BLOCKED	BLOCKED：feature.yaml 無 `delivery.tc_id_abbr`（全庫無任一 feature 宣告），R-G42 二之 ABBR 無據；本層不自訂
358	SWE1-VC-AutomaticTrailerLight Check-043				BLOCKED	BLOCKED：feature.yaml 無 `delivery.tc_id_abbr`（全庫無任一 feature 宣告），R-G42 二之 ABBR 無據；本層不自訂
359	SWE1-VC-Blind Spot with Trailer Detection-045				BLOCKED	BLOCKED：feature.yaml 無 `delivery.tc_id_abbr`（全庫無任一 feature 宣告），R-G42 二之 ABBR 無據；本層不自訂
360	SWE1-VC-Blind Spot with Trailer Detection-046				BLOCKED	BLOCKED：feature.yaml 無 `delivery.tc_id_abbr`（全庫無任一 feature 宣告），R-G42 二之 ABBR 無據；本層不自訂
361	SWE1-VC-Blind Spot with Trailer Detection-047				BLOCKED	BLOCKED：feature.yaml 無 `delivery.tc_id_abbr`（全庫無任一 feature 宣告），R-G42 二之 ABBR 無據；本層不自訂
362	SWE1-VC-Blind Spot with Trailer Detection-048				BLOCKED	BLOCKED：feature.yaml 無 `delivery.tc_id_abbr`（全庫無任一 feature 宣告），R-G42 二之 ABBR 無據；本層不自訂
363	SWE1-VC-Blind Spot with Trailer Detection-049				BLOCKED	BLOCKED：feature.yaml 無 `delivery.tc_id_abbr`（全庫無任一 feature 宣告），R-G42 二之 ABBR 無據；本層不自訂
364	SWE1-VC-PowerSideStep-051				BLOCKED	BLOCKED：feature.yaml 無 `delivery.tc_id_abbr`（全庫無任一 feature 宣告），R-G42 二之 ABBR 無據；本層不自訂
365	SWE1-VC-PowerSideStep-052				BLOCKED	BLOCKED：feature.yaml 無 `delivery.tc_id_abbr`（全庫無任一 feature 宣告），R-G42 二之 ABBR 無據；本層不自訂
366	SWE1-VC-PowerSideStep-053				BLOCKED	BLOCKED：feature.yaml 無 `delivery.tc_id_abbr`（全庫無任一 feature 宣告），R-G42 二之 ABBR 無據；本層不自訂
367	SWE1-VC-PowerSideStep-054				BLOCKED	BLOCKED：feature.yaml 無 `delivery.tc_id_abbr`（全庫無任一 feature 宣告），R-G42 二之 ABBR 無據；本層不自訂
368	SWE1-VC-PowerSideStep-055				BLOCKED	BLOCKED：feature.yaml 無 `delivery.tc_id_abbr`（全庫無任一 feature 宣告），R-G42 二之 ABBR 無據；本層不自訂
369	SWE1-VC-TrafficSignAssistOffset - NAFTASetting-057				BLOCKED	BLOCKED：feature.yaml 無 `delivery.tc_id_abbr`（全庫無任一 feature 宣告），R-G42 二之 ABBR 無據；本層不自訂
370	SWE1-VC-TrafficSignAssistOffset - NAFTASetting-058				BLOCKED	BLOCKED：feature.yaml 無 `delivery.tc_id_abbr`（全庫無任一 feature 宣告），R-G42 二之 ABBR 無據；本層不自訂
371	SWE1-VC-TrafficSignAssistOffset - NAFTASetting-060				BLOCKED	BLOCKED：feature.yaml 無 `delivery.tc_id_abbr`（全庫無任一 feature 宣告），R-G42 二之 ABBR 無據；本層不自訂
372	SWE1-VC-TrafficSignAssistOffset - NAFTASetting-061				BLOCKED	BLOCKED：feature.yaml 無 `delivery.tc_id_abbr`（全庫無任一 feature 宣告），R-G42 二之 ABBR 無據；本層不自訂
373	SWE1-VC-TrafficSignAssistOffset - NAFTASetting-062				BLOCKED	BLOCKED：feature.yaml 無 `delivery.tc_id_abbr`（全庫無任一 feature 宣告），R-G42 二之 ABBR 無據；本層不自訂
374	SWE1-VC-TrafficSignAssistOffset - NAFTASetting-063				BLOCKED	BLOCKED：feature.yaml 無 `delivery.tc_id_abbr`（全庫無任一 feature 宣告），R-G42 二之 ABBR 無據；本層不自訂
375	SWE1-VC-TrafficSignAssistOffset - NAFTASetting-064				BLOCKED	BLOCKED：feature.yaml 無 `delivery.tc_id_abbr`（全庫無任一 feature 宣告），R-G42 二之 ABBR 無據；本層不自訂
376	SWE1-VC-TrafficSignAssistOffset - NAFTASetting-065				BLOCKED	BLOCKED：feature.yaml 無 `delivery.tc_id_abbr`（全庫無任一 feature 宣告），R-G42 二之 ABBR 無據；本層不自訂
377	SWE1-VC-TrafficSignAssistOffset - NAFTASetting-066				BLOCKED	BLOCKED：feature.yaml 無 `delivery.tc_id_abbr`（全庫無任一 feature 宣告），R-G42 二之 ABBR 無據；本層不自訂
378	SWE1-VC-TrafficSignAssistOffset - NAFTASetting-067				BLOCKED	BLOCKED：feature.yaml 無 `delivery.tc_id_abbr`（全庫無任一 feature 宣告），R-G42 二之 ABBR 無據；本層不自訂
379	SWE1-VC-TrafficSignAssistOffset - NAFTASetting-068				BLOCKED	BLOCKED：feature.yaml 無 `delivery.tc_id_abbr`（全庫無任一 feature 宣告），R-G42 二之 ABBR 無據；本層不自訂
380	SWE1-VC-TrafficSignAssistOffset - NAFTASetting-069				BLOCKED	BLOCKED：feature.yaml 無 `delivery.tc_id_abbr`（全庫無任一 feature 宣告），R-G42 二之 ABBR 無據；本層不自訂
381	SWE1-VC-TrafficSignAssistOffset - NAFTASetting-070				BLOCKED	BLOCKED：feature.yaml 無 `delivery.tc_id_abbr`（全庫無任一 feature 宣告），R-G42 二之 ABBR 無據；本層不自訂
382	SWE1-VC-TrafficSignAssistOffset - NAFTASetting-071				BLOCKED	BLOCKED：feature.yaml 無 `delivery.tc_id_abbr`（全庫無任一 feature 宣告），R-G42 二之 ABBR 無據；本層不自訂
383	SWE1-VC-TrafficSignAssistOffset - NAFTASetting-073				BLOCKED	BLOCKED：feature.yaml 無 `delivery.tc_id_abbr`（全庫無任一 feature 宣告），R-G42 二之 ABBR 無據；本層不自訂
384	SWE1-VC-TrafficSignAssistOffset - NAFTASetting-074				BLOCKED	BLOCKED：feature.yaml 無 `delivery.tc_id_abbr`（全庫無任一 feature 宣告），R-G42 二之 ABBR 無據；本層不自訂
385	SWE1-VC-TrafficSignAssistOffset - NAFTASetting-075				BLOCKED	BLOCKED：feature.yaml 無 `delivery.tc_id_abbr`（全庫無任一 feature 宣告），R-G42 二之 ABBR 無據；本層不自訂
386	SWE1-VC-TrafficSignAssistOffset - NAFTASetting-076				BLOCKED	BLOCKED：feature.yaml 無 `delivery.tc_id_abbr`（全庫無任一 feature 宣告），R-G42 二之 ABBR 無據；本層不自訂
387	SWE1-VC-TrafficSignAssistOffset - NAFTASetting-077				BLOCKED	BLOCKED：feature.yaml 無 `delivery.tc_id_abbr`（全庫無任一 feature 宣告），R-G42 二之 ABBR 無據；本層不自訂
388	SWE1-VC-TrafficSignAssistOffset - NAFTASetting-078				BLOCKED	BLOCKED：feature.yaml 無 `delivery.tc_id_abbr`（全庫無任一 feature 宣告），R-G42 二之 ABBR 無據；本層不自訂
389	SWE1-VC-TrafficSignAssistOffset - NAFTASetting-079				BLOCKED	BLOCKED：feature.yaml 無 `delivery.tc_id_abbr`（全庫無任一 feature 宣告），R-G42 二之 ABBR 無據；本層不自訂
390	SWE1-VC-TrafficSignAssistOffset - NAFTASetting-080				BLOCKED	BLOCKED：feature.yaml 無 `delivery.tc_id_abbr`（全庫無任一 feature 宣告），R-G42 二之 ABBR 無據；本層不自訂
391	SWE1-VC-TrafficSignAssistOffset - NAFTASetting-081				BLOCKED	BLOCKED：feature.yaml 無 `delivery.tc_id_abbr`（全庫無任一 feature 宣告），R-G42 二之 ABBR 無據；本層不自訂
392	SWE1-VC-TrafficSignAssistOffset - NAFTASetting-082				BLOCKED	BLOCKED：feature.yaml 無 `delivery.tc_id_abbr`（全庫無任一 feature 宣告），R-G42 二之 ABBR 無據；本層不自訂
393	SWE1-VC-TrafficSignAssistOffset - NAFTASetting-083				BLOCKED	BLOCKED：feature.yaml 無 `delivery.tc_id_abbr`（全庫無任一 feature 宣告），R-G42 二之 ABBR 無據；本層不自訂
394	SWE1-VC-TrafficSignAssistOffset - NAFTASetting-084				BLOCKED	BLOCKED：feature.yaml 無 `delivery.tc_id_abbr`（全庫無任一 feature 宣告），R-G42 二之 ABBR 無據；本層不自訂
395	SWE1-VC-TrafficSignAssistOffset - NAFTASetting-085				BLOCKED	BLOCKED：feature.yaml 無 `delivery.tc_id_abbr`（全庫無任一 feature 宣告），R-G42 二之 ABBR 無據；本層不自訂
396	SWE1-VC-TrafficSignAssistOffset - NAFTASetting-086				BLOCKED	BLOCKED：feature.yaml 無 `delivery.tc_id_abbr`（全庫無任一 feature 宣告），R-G42 二之 ABBR 無據；本層不自訂
397	SWE1-VC-TrafficSignAssistOffset - NAFTASetting-087				BLOCKED	BLOCKED：feature.yaml 無 `delivery.tc_id_abbr`（全庫無任一 feature 宣告），R-G42 二之 ABBR 無據；本層不自訂
398	SWE1-VC-TrafficSignAssistOffset - NAFTASetting-088				BLOCKED	BLOCKED：feature.yaml 無 `delivery.tc_id_abbr`（全庫無任一 feature 宣告），R-G42 二之 ABBR 無據；本層不自訂
399	SWE1-VC-TrafficSignAssistOffset - NAFTASetting-089				BLOCKED	BLOCKED：feature.yaml 無 `delivery.tc_id_abbr`（全庫無任一 feature 宣告），R-G42 二之 ABBR 無據；本層不自訂
400	SWE1-VC-WarningsforLowFuelInverterShutdown - VisualWarning-115				BLOCKED	BLOCKED：feature.yaml 無 `delivery.tc_id_abbr`（全庫無任一 feature 宣告），R-G42 二之 ABBR 無據；本層不自訂
401	SWE1-VC-WarningsforLowFuelInverterShutdown - VisualWarning-116				BLOCKED	BLOCKED：feature.yaml 無 `delivery.tc_id_abbr`（全庫無任一 feature 宣告），R-G42 二之 ABBR 無據；本層不自訂
402	SWE1-VC-WarningsforLowFuelInverterShutdown - VisualWarning-117				BLOCKED	BLOCKED：feature.yaml 無 `delivery.tc_id_abbr`（全庫無任一 feature 宣告），R-G42 二之 ABBR 無據；本層不自訂
403	SWE1-VC-WarningsforLowFuelInverterShutdown - VisualWarning-118				BLOCKED	BLOCKED：feature.yaml 無 `delivery.tc_id_abbr`（全庫無任一 feature 宣告），R-G42 二之 ABBR 無據；本層不自訂
404	SWE1-VC-WarningsforLowFuelInverterShutdown - VisualWarning-119				BLOCKED	BLOCKED：feature.yaml 無 `delivery.tc_id_abbr`（全庫無任一 feature 宣告），R-G42 二之 ABBR 無據；本層不自訂
405	SWE1-VC-WarningsforLowFuelInverterShutdown - VisualWarning-121				BLOCKED	BLOCKED：feature.yaml 無 `delivery.tc_id_abbr`（全庫無任一 feature 宣告），R-G42 二之 ABBR 無據；本層不自訂
406	SWE1-VC-WarningsforLowFuelInverterShutdown - VisualWarning-122				BLOCKED	BLOCKED：feature.yaml 無 `delivery.tc_id_abbr`（全庫無任一 feature 宣告），R-G42 二之 ABBR 無據；本層不自訂
407	SWE1-VC-WarningsforLowFuelInverterShutdown - VisualWarning-123				BLOCKED	BLOCKED：feature.yaml 無 `delivery.tc_id_abbr`（全庫無任一 feature 宣告），R-G42 二之 ABBR 無據；本層不自訂
408	SWE1-VC-WarningsforLowFuelInverterShutdown - VisualWarning-124				BLOCKED	BLOCKED：feature.yaml 無 `delivery.tc_id_abbr`（全庫無任一 feature 宣告），R-G42 二之 ABBR 無據；本層不自訂
409	SWE1-VC-WarningsforLowFuelInverterShutdown - VisualWarning-125				BLOCKED	BLOCKED：feature.yaml 無 `delivery.tc_id_abbr`（全庫無任一 feature 宣告），R-G42 二之 ABBR 無據；本層不自訂
410	SWE1-VC-EnhancedDisplaySynchronization-127				BLOCKED	BLOCKED：feature.yaml 無 `delivery.tc_id_abbr`（全庫無任一 feature 宣告），R-G42 二之 ABBR 無據；本層不自訂
411	SWE1-VC-EnhancedDisplaySynchronization-128				BLOCKED	BLOCKED：feature.yaml 無 `delivery.tc_id_abbr`（全庫無任一 feature 宣告），R-G42 二之 ABBR 無據；本層不自訂
412	SWE1-VC-EnhancedDisplaySynchronization-129				BLOCKED	BLOCKED：feature.yaml 無 `delivery.tc_id_abbr`（全庫無任一 feature 宣告），R-G42 二之 ABBR 無據；本層不自訂
413	SWE1-VC-EnhancedDisplaySynchronization-130				BLOCKED	BLOCKED：feature.yaml 無 `delivery.tc_id_abbr`（全庫無任一 feature 宣告），R-G42 二之 ABBR 無據；本層不自訂
414	SWE1-VC-EnhancedDisplaySynchronization-131				BLOCKED	BLOCKED：feature.yaml 無 `delivery.tc_id_abbr`（全庫無任一 feature 宣告），R-G42 二之 ABBR 無據；本層不自訂
415	SWE1-VC-EnhancedDisplaySynchronization-132				BLOCKED	BLOCKED：feature.yaml 無 `delivery.tc_id_abbr`（全庫無任一 feature 宣告），R-G42 二之 ABBR 無據；本層不自訂
416	SWE1-VC-CHMSL CAMERA DYNAMIC CENTERLINE-134				BLOCKED	BLOCKED：feature.yaml 無 `delivery.tc_id_abbr`（全庫無任一 feature 宣告），R-G42 二之 ABBR 無據；本層不自訂
417	SWE1-VC-CHMSL CAMERA DYNAMIC CENTERLINE-135				BLOCKED	BLOCKED：feature.yaml 無 `delivery.tc_id_abbr`（全庫無任一 feature 宣告），R-G42 二之 ABBR 無據；本層不自訂
418	SWE1-VC-MaxPowerLevel140				BLOCKED	BLOCKED：feature.yaml 無 `delivery.tc_id_abbr`（全庫無任一 feature 宣告），R-G42 二之 ABBR 無據；本層不自訂
419	SWE1-VC-MaxPowerLevel141				BLOCKED	BLOCKED：feature.yaml 無 `delivery.tc_id_abbr`（全庫無任一 feature 宣告），R-G42 二之 ABBR 無據；本層不自訂
420	SWE1-VC-MaxPowerLevel142				BLOCKED	BLOCKED：feature.yaml 無 `delivery.tc_id_abbr`（全庫無任一 feature 宣告），R-G42 二之 ABBR 無據；本層不自訂
421	SWE1-VC-MaxPowerLevel143				BLOCKED	BLOCKED：feature.yaml 無 `delivery.tc_id_abbr`（全庫無任一 feature 宣告），R-G42 二之 ABBR 無據；本層不自訂
422	SWE1-VC-TimeandDateSettings-002				BLOCKED	BLOCKED：feature.yaml 無 `delivery.tc_id_abbr`（全庫無任一 feature 宣告），R-G42 二之 ABBR 無據；本層不自訂
423	SWE1-VC-TimeandDateSettings-004				BLOCKED	BLOCKED：feature.yaml 無 `delivery.tc_id_abbr`（全庫無任一 feature 宣告），R-G42 二之 ABBR 無據；本層不自訂
424	SWE1-VC-TimeandDateSettings-005				BLOCKED	BLOCKED：feature.yaml 無 `delivery.tc_id_abbr`（全庫無任一 feature 宣告），R-G42 二之 ABBR 無據；本層不自訂
425	SWE1-VC-HourMode-010				BLOCKED	BLOCKED：feature.yaml 無 `delivery.tc_id_abbr`（全庫無任一 feature 宣告），R-G42 二之 ABBR 無據；本層不自訂
426	SWE1-VC-AutoDoorLocks-015				BLOCKED	BLOCKED：feature.yaml 無 `delivery.tc_id_abbr`（全庫無任一 feature 宣告），R-G42 二之 ABBR 無據；本層不自訂
427	SWE1-VC-AutoDoorLocks-016				BLOCKED	BLOCKED：feature.yaml 無 `delivery.tc_id_abbr`（全庫無任一 feature 宣告），R-G42 二之 ABBR 無據；本層不自訂
428	SWE1-VC-DistanceUnit-021				BLOCKED	BLOCKED：feature.yaml 無 `delivery.tc_id_abbr`（全庫無任一 feature 宣告），R-G42 二之 ABBR 無據；本層不自訂
429	SWE1-VC-SpeedUnit-026				BLOCKED	BLOCKED：feature.yaml 無 `delivery.tc_id_abbr`（全庫無任一 feature 宣告），R-G42 二之 ABBR 無據；本層不自訂
