swe_id	source_requirement_id	book	vf_chapter	chapter_source	ee	category	source_description
SWE-CAM-015	SYS-RA-VF551_V2-495	VF551_V2	1.13.2.1.2	I欄	ATL-Hi	Functional Requirement	· When Head Unit is in Automatic Display Mode AND all of the following conditions hold true: - Gear shifted out of Rever
SWE-CAM-015	SYS-RA-VF551_V2-496	VF551_V2	1.13.2.1.3	I欄	ATL-Hi	Functional Requirement	· When any of the following conditions hold true: - BCM_FD_10.CmdIgnSts != RUN, - BRAKE_FD_2.VehicleSpeedVSOSig >= c_VE
SWE-CAM-015	SYS-RA-VF551_V2-497	VF551_V2	1.13.2.1.3	I欄	ATL-Hi	Functional Requirement	· When Head Unit is in Automatic Display Mode AND all of the following condition hold true: - Gear shifted out of Revers
SWE-CAM-015	SYS-RA-VF551_V2-498	VF551_V2	1.13.2.1.3	I欄	ATL-Hi	Functional Requirement	· When all of the following conditions hold true: - BCM_FD_10.CmdIgnSts = RUN, - ShiftLeverPosition = R > Reverse_Deb.
SWE-CAM-015	SYS-RA-VF551_V2-533	VF551_V2	1.13.2.2.5	I欄	ATL-Hi	Functional Requirement	· The Head Unit overlays Image Defeat [X] soft button on Rear View Camera Image when ShiftLeverPosition != R. a) When Sh
SWE-CAM-015	SYS-RA-VF551_V3-249	VF551_V3	1.10.2.1	I欄	ATL-Mi	Functional requirement	· The Head Unit shall overly Image Defat [X] soft button on Rear View Camera Image when Gear_Stat.info != [REVERSE]. a)
SWE-CAM-015	SYS-RA-VF551_V3-260	VF551_V3	1.10.2.2	I欄	ATL-Mi	Functional requirement	· The Head Unit shall be in Automatic Display Mode when STATUS_BH_BCM2.CmdIgnSts = [RUN] AND Gear_Stat.info = [REVERSE]
SWE-CAM-015	SYS-RA-VF551_V3-261	VF551_V3	1.10.2.2	I欄	ATL-Mi	Functional requirement	· When Head Unit in Automatic Display Mode, gear shifted out of Reverse to Gear_Stat.Info != [PARK OR REVERSE] AND Camer
SWE-CAM-015	SYS-RA-VF551_V3-262	VF551_V3	1.10.2.2	I欄	ATL-Mi	Functional requirement	· When Head Unit in Automatic Display Mode, gear shifted out of Reverse: Gear_Stat.info != [REVERSE] AND Camera Delay Di
SWE-CAM-015	SYS-RA-VF551_V3-264	VF551_V3	1.10.2.3	I欄	ATL-Mi	Functional requirement	· The Head Unit shall be in Manul Display Mode when when STATUS_BH_BCM2.CmdIgnSts = [RUN] AND Gear_Stat.info != [REVERSE
SWE-CAM-015	SYS-RA-VF551_V3-266	VF551_V3	1.10.2.3	I欄	ATL-Mi	Functional requirement	· When STATUS_BH_BCM2.CmdIgnSts = [RUN], RVC image active, Shift Lever chagne to Reverse Gear_Stat.info = [REVERSE] > Re
SWE-CAM-015	SYS-RA-VF551_V33-218	VF551_V33	1.11.1.2	I欄		Functional requirement	"When LTM_OperationalModeSts.Info pass into ""Ignition_Pre_Off"" , LTM stores the current value of following signals: STA"
SWE-CAM-015	SYS-RA-VF551_V33-232	VF551_V33	1.11.1.2.1	I欄		Functional requirement	The Rear_Camera.Data are copied into Rear_Camera_Repetition.Data with adjustments about the format resolution by LTM(16:
SWE-CAM-015	SYS-RA-VF551_V33-240	VF551_V33	1.11.1.2.2	I欄		Functional requirement	"IF ( (Camera_DelayOff.Req==""OFF"" AND STATUS_CCAN4.ReverseGearSts==(equal) ""Not_Inserted"") OR ((PROXI parameter Gear_Bo"
SWE-CAM-015	SYS-RA-VF551_V33-246	VF551_V33	1.11.1.2.2	I欄		Functional requirement	"ELSEIF (Camera_DelayOff.Req ==(equal)""ON""AND STATUS_CCAN4.ReverseGearSts==(equal) ""Not_Inserted"" AND (PROXI parameter Ge"
SWE-CAM-015	SYS-RA-VF551_V33-419	VF551_V33	1.13.2.1.1	I欄		Functional requirement	"IF PROXI pararmeter Rear_View_Camera is equal to ""Present"" AND LTM_OperationalModeSts.Info is equal to (""Ignition_On"" O"
SWE-CAM-015	SYS-RA-VF551_V33-425	VF551_V33	1.13.2.1.3	I欄		Functional requirement	"If the LTM_OperationalModeSts.Info==""Ignition On"" OR LTM_OperationalModeSts.Info==""Ignition_On_EngOn"", LTM receives ST"
SWE-CAM-015	SYS-RA-VF551_V4-097	VF551_V4	1.10	D欄推導		Functional Requirement	"· The Rear View Camera system image shall be displayed under the following conditions: BCM_FD_10.CmdIgnSts = ""RUN"" AND"
SWE-CAM-015	SYS-RA-VF551_V4-115	VF551_V4	1.10.2.1	D欄推導		Functional Requirement	· The Head Unit overlays Image Defeat [X] soft button on Rear View Camera Image when ShiftLeverPosition != R. a) When S
SWE-CAM-015	SYS-RA-VF551_V4-145	VF551_V4	1.10.2.2	D欄推導		Functional Requirement	· When all of the following conditions hold true: - BCM_FD_10.CmdIgnSts = RUN, - ShiftLeverPosition = R > Reverse_Deb.
SWE-CAM-015	SYS-RA-VF551_V4-146	VF551_V4	1.10.2.2	D欄推導		Functional Requirement	· When Head Unit is in Automatic Display Mode AND all of the following condition hold true: - Gear shifted out of Rever
SWE-CAM-015	SYS-RA-VF551_V4-147	VF551_V4	1.10.2.2	D欄推導		Functional Requirement	· When any of the following conditions hold true: - BCM_FD_10.CmdIgnSts != RUN, - BRAKE_FD_2.VehicleSpeedVSOSig >= c_
SWE-CAM-015	SYS-RA-VF551_V4-148	VF551_V4	1.10.2.2	D欄推導		Functional Requirement	· When Head Unit is in Automatic Display Mode AND all of the following conditions hold true: - Gear shifted out of Reve
SWE-CAM-015	SYS-RA-VF551_V4-150	VF551_V4	1.10.2.3	D欄推導		Functional Requirement	· The Head Unit shall stay in Manual Display Mode and display the RVC image as operating in Manual mode, when all of the
SWE-CAM-015	SYS-RA-VF551_V4-151	VF551_V4	1.10.2.3	D欄推導		Functional Requirement	· When Head Unit is in Manual Display mode AND RVC image is active, the Head Unit shall continue to display RVC image un
SWE-CAM-015	SYS-RA-VF551_V4-155	VF551_V4	1.10.2.3	D欄推導		Functional Requirement	· When all of the following conditions hold True: - BCM_FD_10.CmdIgnSts = RUN - RVC image active - Shift Lever change
SWE-CAM-015	SYS-RA-VF551_V42-236	VF551_V42	1.11.1.2.0.2.2	I欄	ATL-Mi	Functional Requirement	"IF ((LTM_OperationalModeSts.Info is equal to ""Ignition ON"" or ""Ignition_Start"" or ""Ignition_On_Prplsn_On"" AND the signal"
SWE-CAM-015	SYS-RA-VF551_V42-302	VF551_V42	1.11.1.2.0.5	I欄	ATL-Mi	Functional Requirement	"As soon as LTM receives: the signal TRANSM2.ShiftLeverPosition equal to ""R"" IF the PROXI parameter Gear_Box_Type is dif"
SWE-CAM-015	SYS-RA-VF617_V5-186	(查無)					
SWE-CAM-015	SYS-RA-VF617_V5-209	(查無)					
SWE-CAM-015	SYS-RA-VF617_V5-210	(查無)					
SWE-CAM-015	SYS-RA-VF617_V5-211	(查無)					
SWE-CAM-015	SYS-RA-VF617_V5-224	(查無)					
SWE-CAM-015	SYS-RA-VF617_V5-225	(查無)					
SWE-CAM-015	SYS-RA-VF617_V5-226	(查無)					
SWE-CAM-015	SYS-RA-VF617_V5-227	(查無)					
SWE-CAM-015	SYS-RA-VF617_V5-235	(查無)					
SWE-CAM-015	SYS-RA-VF617_V5-236	(查無)					
SWE-CAM-015	SYS-RA-VF617_V5-237	(查無)					
SWE-CAM-016	SYS-RA-CAM-063	CFTS092		—	All	Functional Requirement	The Cargo/CHMSL Camera Softkey button shall be accessible from the Controls screen.
SWE-CAM-016	SYS-RA-CAM-067	CFTS092		—	All	Functional Requirement	The Cargo/CHMSL Camera Softkey button shall enable displaying the Cargo/CHMSL camera image. The softkey button shall per
SWE-CAM-016	SYS-RA-CAM-068	CFTS092		—	All	Functional Requirement	When the user presses the Cargo/CHMSL Camera Softkey button, the HU shall receive the internal signal CHMC IMAGE ON and
SWE-CAM-016	SYS-RA-CAM-072	CFTS092		—	All	Functional Requirement	When the HU receives the $RVC_SK_PRSNT$ = [Present] the HU shall activate the virtual Rear View Camera button for user s
SWE-CAM-016	SYS-RA-CAM-073	CFTS092		—	All	Functional Requirement	The Rear View Camera soft button shall be selectable only when the signal $PowerMode$ = [IGN_RUN].
SWE-CAM-016	SYS-RA-CAM-074	CFTS092		—	All	Functional Requirement	When the signal $PowerMode$ <> [IGN_RUN], the HU shall follow the HMI Logic & Flow to update the state of the Rear View
SWE-CAM-016	SYS-RA-CAM-076	CFTS092		—	All	Functional Requirement	The Rear Camera Softkey button shall be accessible from the Controls screen.
SWE-CAM-016	SYS-RA-CAM-080	CFTS092		—	All	Functional Requirement	The Rear Camera Softkey button shall enable displaying the Rear camera image. The softkey button shall perform similar t
SWE-CAM-016	SYS-RA-CAM-081	CFTS092		—	All	Functional Requirement	When the user presses the Rear Camera Softkey button, the HU shall receive the internal signal RVC IMAGE ON and shall di
SWE-CAM-016	SYS-RA-CAM-084	CFTS092		—	All	Functional Requirement	When the HU receives the $SVC_SK_PRSNT$ = [1] the HU shall activate the virtual Surround View Camera button for user sel
SWE-CAM-016	SYS-RA-CAM-085	CFTS092		—	All	Functional Requirement	When the Surround View Camera soft button pressed, the HU shall send an on-change $SVC_SoftBtn_Rq$ = [Pressed] within <T
SWE-CAM-016	SYS-RA-CAM-089	CFTS092		—	All	Functional Requirement	The Surround View Camera Softkey button shall be accessible from the Controls screen.
SWE-CAM-016	SYS-RA-CAM-090	CFTS092		—	All	Functional Requirement	When the Surround View Camera soft button is pressed (HU receives the internal signal SVC IMAGE ON) and the vehicle spee
SWE-CAM-016	SYS-RA-CAM-091	CFTS092		—	All	Functional Requirement	When the user presses the Surround View Camera Softkey button, the HU shall send the $TGW_DISP_STAT$ signal. See {CFTS02
SWE-CAM-016	SYS-RA-CAM-092	CFTS092		—	All	Functional Requirement	If the $Speedometer$ >= [8 MPH], the HU shall grey-out the Surround View Camera soft button, as specified by HMI, within
SWE-CAM-016	SYS-RA-CAM-093	CFTS092		—	All	Functional Requirement	If the $Speedometer$ = [SNA], the HU shall retain the current setting of the Surround View Camera soft button, as specif
SWE-CAM-016	SYS-RA-CAM-095	CFTS092		—	All	Functional Requirement	When the HU receives the $OFFroad_Camera$ = [Present] the HU shall activate the virtual Forward Facing Camera button for
SWE-CAM-016	SYS-RA-CAM-096	CFTS092		—	All	Functional Requirement	When the Forward Facing Camera soft button pressed, the HU shall send an on-change $CameraDisplaySts$ = [View 3] to the
SWE-CAM-016	SYS-RA-VF551_V2-485	VF551_V2	1.13.2	I欄	ATL-Hi	Functional Requirement	· When all of the following conditions hold true: - RVC display active on the Radio vehicleUpdate_1.TGW_CAMERA_DISP_STAT
SWE-CAM-016	SYS-RA-VF551_V2-486	VF551_V2	1.13.2	I欄	ATL-Hi	Functional Requirement	· When all of the below conditions hold true: - RVC active on the Radio: vehicleUpdate_1.TGW_CAMERA_DISP_STAT = DISP_DIG
SWE-CAM-016	SYS-RA-VF551_V2-502	VF551_V2	1.13.2.1.5	I欄	ATL-Hi	Functional Requirement	The Head Unit shall transition to Head Unit Audio Mode ON if each of the following conditions is met: 1. Audio System Po
SWE-CAM-016	SYS-RA-VF551_V2-508	VF551_V2	1.13.2.1.7	I欄	ATL-Hi	Functional Requirement	The Head Unit shall transition to Head Unit Audio Mode Off mode if each of the conditions is met: 1. Audio System Power
SWE-CAM-016	SYS-RA-VF551_V2-514	VF551_V2	1.13.2.1.9	I欄	ATL-Hi	Functional Requirement	If BCM_FD_10.CmdIgnSts = RUN AND the soft key button control for the rear view camera is activated, then the Head Unit
SWE-CAM-016	SYS-RA-VF551_V2-532	VF551_V2	1.13.2.2.4	I欄	ATL-Hi	Functional Requirement	· The Head Unit shall overlay Zoom soft button on Rear View Camera Image, Refer to Head Unit Zoom mode requirements.
SWE-CAM-016	SYS-RA-VF551_V2-534	VF551_V2	1.13.2.2.5	I欄	ATL-Hi	Functional Requirement	· The soft key button control for the RVC shall be in the available state only when BCM_FD_10.CmdIgnSts = RUN.
SWE-CAM-016	SYS-RA-VF551_V2-535	VF551_V2	1.13.2.2.5	I欄	ATL-Hi	Functional Requirement	· The Head Unit shall implement the soft key button controls for RVC activation, refer to VF664 and HMI logic and flow.
SWE-CAM-016	SYS-RA-VF551_V2-541	VF551_V2	1.14.1	I欄	ATL-Hi	Functional Requirement	· HU shall acquire the HU touch screen coordinates pressed by the driver to Zoom Out via RVC Image soft button and set i
SWE-CAM-016	SYS-RA-VF551_V2-543	VF551_V2	1.14.1	I欄	ATL-Hi	Functional Requirement	· HU shall acquire the HU touch screen coordinates pressed by the driver to Zoom In via RVC Image soft button and set in
SWE-CAM-016	SYS-RA-VF551_V2-544	VF551_V2	1.14.1	I欄	ATL-Hi	Functional Requirement	a. HU shall set APP_Menu_BACKUP.Req = Not Pressed when Backup Camera soft button is not pressed via the APP drawer.
SWE-CAM-016	SYS-RA-VF551_V2-545	VF551_V2	1.14.1	I欄	ATL-Hi	Functional Requirement	· HU shall acquire the HU touch screen coordinates pressed by the driver to enable Rear View Camera View via app drawer
SWE-CAM-016	SYS-RA-VF551_V2-546	VF551_V2	1.14.1	I欄	ATL-Hi	Functional Requirement	a. HU shall set Controls_BACKUP.Req = Not Pressed when Backup View Camera soft button is not pressed.
SWE-CAM-016	SYS-RA-VF551_V2-547	VF551_V2	1.14.1	I欄	ATL-Hi	Functional Requirement	· HU shall acquire the HU touch screen coordinates pressed by the driver to enable Rear View Camera View via Radio Contr
SWE-CAM-016	SYS-RA-VF551_V2-548	VF551_V2	1.14.1	I欄	ATL-Hi	Functional Requirement	a. HU shall set RVC_ImageDefeat.Req = Not Pressed when Image defeat soft button is not pressed.
SWE-CAM-016	SYS-RA-VF551_V2-549	VF551_V2	1.14.1	I欄	ATL-Hi	Functional Requirement	· HU shall acquire the HU touch screen coordinates pressed by the driver to defeat Rear View Camera View via RVC Image s
SWE-CAM-016	SYS-RA-VF551_V3-207	VF551_V3	1.10.2	I欄	ATL-Mi	Functional requirement	· Acquisition of the HU touch screen coordinates pressed by the driver to defeat Rear View Camera View via RVC Image (so
SWE-CAM-016	SYS-RA-VF551_V3-208	VF551_V3	1.10.2	I欄	ATL-Mi	Functional requirement	· Acquisition of the HU touch screen coordinates pressed by the driver to enable Rear View Camera View via Radio Control
SWE-CAM-016	SYS-RA-VF551_V3-209	VF551_V3	1.10.2	I欄	ATL-Mi	Functional requirement	· Acquisition of the HU touch screen coordinates pressed by the driver to enable Rear View Camera View via app drawer (s
SWE-CAM-016	SYS-RA-VF551_V3-210	VF551_V3	1.10.2	I欄	ATL-Mi	Functional requirement	· Acquisition of the HU touch screen coordinates pressed by the driver to Zoom In/Out via RVC Image (soft button), HU sh
SWE-CAM-016	SYS-RA-VF551_V3-213	VF551_V3	1.10.2.1	I欄	ATL-Mi	Functional requirement	· The Head Unit shall implement a soft keys button controls for RVC activation, refer to VF664 and HMI logic and flow.
SWE-CAM-016	SYS-RA-VF551_V3-214	VF551_V3	1.10.2.1	I欄	ATL-Mi	Functional requirement	· The soft key button control for the RVC shall be in the available state only when STATUS_BH_BCM2.CmdIgnSts = [RUN].
SWE-CAM-016	SYS-RA-VF551_V3-250	VF551_V3	1.10.2.1	I欄	ATL-Mi	Functional requirement	· The Head Unit shall overlay Zoom soft button on Rear View Camera Image, Refer to Head Unit Zoom mode requirements.
SWE-CAM-016	SYS-RA-VF551_V3-265	VF551_V3	1.10.2.3	I欄	ATL-Mi	Functional requirement	· When Head Unit in Manual Display mode AND RVC image active, the Head Unit shall continue to display RVC image unless o
SWE-CAM-016	SYS-RA-VF551_V3-268	VF551_V3	1.10.2.4	I欄	ATL-Mi	Functional requirement	· The Head Unit functions when RVC active on the Radio: vehicleUpdate_1.TGW_CAMERA_DISP_STAT = [DISP_DIGITAL_RVC_CAMERA]
SWE-CAM-016	SYS-RA-VF551_V3-269	VF551_V3	1.10.2.4	I欄	ATL-Mi	Functional requirement	· The Head Unit shall grayout Zoom Soft Button when RVC display active on the Radio: vehicleUpdate_1.TGW_CAMERA_DISP_STA
SWE-CAM-016	SYS-RA-VF551_V4-107	VF551_V4	1.10.2	D欄推導		Functional Requirement	· HU shall acquire the HU touch screen coordinates pressed by the driver to defeat Rear View Camera View via RVC Image s
SWE-CAM-016	SYS-RA-VF551_V4-108	VF551_V4	1.10.2	D欄推導		Functional Requirement	a. HU shall set RVC_ImageDefeat.Req = Not Pressed when Image defeat soft button is not pressed.
SWE-CAM-016	SYS-RA-VF551_V4-109	VF551_V4	1.10.2	D欄推導		Functional Requirement	· HU shall acquire the HU touch screen coordinates pressed by the driver to enable Rear View Camera View via Radio Contr
SWE-CAM-016	SYS-RA-VF551_V4-110	VF551_V4	1.10.2	D欄推導		Functional Requirement	a. HU shall set Controls_BACKUP.Req = Not Pressed when Backup View Camera soft button is not pressed.
SWE-CAM-016	SYS-RA-VF551_V4-113	VF551_V4	1.10.2.1	D欄推導		Functional Requirement	· The Head Unit shall implement the soft key button controls for RVC activation, refer to VF664 and HMI logic and flow.
SWE-CAM-016	SYS-RA-VF551_V4-114	VF551_V4	1.10.2.1	D欄推導		Functional Requirement	· The soft key button control for the RVC shall be in the available state only when BCM_FD_10.CmdIgnSts = RUN.
SWE-CAM-016	SYS-RA-VF551_V4-129	VF551_V4	1.10.2.1	D欄推導		Functional Requirement	If BCM_FD_10.CmdIgnSts = RUN AND the soft key button control for the rear view camera is activated, then the Head Unit
SWE-CAM-016	SYS-RA-VF551_V4-135	VF551_V4	1.10.2.1	D欄推導		Functional Requirement	The Head Unit shall transition to Head Unit Audio Mode Off mode if each of the conditions is met: 1. Audio System Power
SWE-CAM-016	SYS-RA-VF551_V4-141	VF551_V4	1.10.2.1	D欄推導		Functional Requirement	The Head Unit shall transition to Head Unit Audio Mode ON if each of the following conditions is met: 1. Audio System P
SWE-CAM-016	SYS-RA-VF551_V42-251	VF551_V42	1.11.1.2.0.3	I欄	ATL-Mi	Functional Requirement	"The Rear View Camera soft button shall be selectable only when the signal LTM_OperationalModeSts.Info equal to ""Ignitio"
SWE-CAM-016	SYS-RA-VF551_V42-255	VF551_V42	1.11.1.2.0.3	I欄	ATL-Mi	Functional Requirement	"IF the LTM receives: the signal LTM_OperationalModeSts.Info equal to ""Ignition ON"" or ""Ignition_Start"" or ""Ignition_On"
SWE-CAM-016	SYS-RA-VF551_V42-299	VF551_V42	1.11.1.2.0.5	I欄	ATL-Mi	Functional Requirement	"overlay an Image Defeat ""X"" soft button on Rear View Camera Image."
SWE-CAM-016	SYS-RA-VF617_V5-199	(查無)					
SWE-CAM-016	SYS-RA-VF617_V5-207	(查無)					
SWE-CAM-016	SYS-RA-VF617_V5-208	(查無)					
SWE-CAM-016	SYS-RA-VF617_V5-222	(查無)					
SWE-CAM-016	SYS-RA-VF617_V5-234	(查無)					
SWE-CAM-016	SYS-RA-VF617_V5-253	(查無)					
SWE-CAM-016	SYS-RA-VF617_V5-266	(查無)					
SWE-CAM-016	SYS-RA-VF617_V5-273	(查無)					
SWE-CAM-016	SYS-RA-VF617_V5-276	(查無)					
SWE-CAM-016	SYS-RA-VF617_V5-279	(查無)					
SWE-CAM-016	SYS-RA-VF617_V5-282	(查無)					
SWE-CAM-016	SYS-RA-VF617_V5-285	(查無)					
SWE-CAM-016	SYS-RA-VF617_V5-288	(查無)					
SWE-CAM-016	SYS-RA-VF617_V5-291	(查無)					
SWE-CAM-016	SYS-RA-VF617_V5-294	(查無)					
SWE-CAM-016	SYS-RA-VF617_V5-297	(查無)					
SWE-CAM-017	SYS-RA-CAM-097	CFTS092		—	All	Functional Requirement	The HU shall follow this signal with an on-change $CameraDisplaySts$ = [Default] signal within a time period of <Tsend>.
SWE-CAM-017	SYS-RA-CAM-098	CFTS092		—	All	Functional Requirement	The HU shall continue to send $CameraDisplaySts$ = [Default] signal until next keypress.
SWE-CAM-017	SYS-RA-VF551_V2-569	VF551_V2	1.14.1	I欄	ATL-Hi	Out of Scope	c. When Zoom function is inactive due to internal or external errors, RVCM shall transmit systemStatus.ZoomViewRes = SN
SWE-CAM-017	SYS-RA-VF551_V2-578	VF551_V2	1.14.1	I欄	ATL-Hi	Out of Scope	· When all of the following conditions hold true: - RVC display active on the Radio: LVDS message vehicleUpdate_1.TGW_CA
SWE-CAM-017	SYS-RA-VF551_V2-580	VF551_V2	1.14.1	I欄	ATL-Hi	Out of Scope	· When all of the following conditions hold true: - RVC display active on the Radio: LVDS message vehicleUpdate_1.TGW_CA
SWE-CAM-017	SYS-RA-VF551_V3-185	VF551_V3	1.10.1.1	I欄	ATL-Mi	Out of scope	· The RVCM shall follow below functions when RVC display active on the Radio: LVDS message vehicleUpdate_1.TGW_CAMERA_DI
SWE-CAM-018	SYS-RA-CAM-064	CFTS092		—	All	Functional Requirement	Cargo/CHMSL Camera display image shall remain displayed until driver presses the softkey to disable it.
SWE-CAM-018	SYS-RA-CAM-065	CFTS092		—	All	Functional Requirement	Cargo/CHMSL Camera display image shall remain displayed until display timer is greater than 10s AND vehicle speed is abo
SWE-CAM-018	SYS-RA-CAM-066	CFTS092		—	All	Functional Requirement	*Note* if vehicle speed is below 8mph Cargo/CHMSL display remains until the softkey to disable it is pressed
SWE-CAM-018	SYS-RA-CAM-077	CFTS092		—	All	Functional Requirement	Rear Camera display image shall remain displayed until driver presses the softkey to disable it.
SWE-CAM-018	SYS-RA-CAM-078	CFTS092		—	All	Functional Requirement	Rear Camera display image shall remain displayed until display timer is greater than 10s AND vehicle speed is above 8 mp
SWE-CAM-018	SYS-RA-CAM-079	CFTS092		—	All	Functional Requirement	*Note* if vehicle speed is below 8mph Rear display remains until the softkey to disable it is pressed
SWE-CAM-018	SYS-RA-VF551_V2-488	VF551_V2	1.13.2	I欄	ATL-Hi	Functional Requirement	· When all of the following conditions hold True: - BCM_FD_10.CmdIgnSts = RUN - RVC image active - Shift Lever changes t
SWE-CAM-018	SYS-RA-VF551_V2-489	VF551_V2	1.13.2.1	I欄	ATL-Hi	Functional Requirement	· If the Timer has not timed out, then the Ttimer2 shall reset to zero when BRAKE_FD_2.VehicleSpeedVSOSig < c_VEHSPD_MAX
SWE-CAM-018	SYS-RA-VF551_V2-490	VF551_V2	1.13.2.1.1	I欄	ATL-Hi	Functional Requirement	· The Ttimer2 shall start when BRAKE_FD_2.VehicleSpeedVSOSig >= c_VEHSPD_MAX.
SWE-CAM-018	SYS-RA-VF551_V2-492	VF551_V2	1.13.2.1.1	I欄	ATL-Hi	Functional Requirement	· When Head Unit is in Manual Display mode AND RVC image is active, the Head Unit shall continue to display RVC image un
SWE-CAM-018	SYS-RA-VF551_V2-493	VF551_V2	1.13.2.1.2	I欄	ATL-Hi	Functional Requirement	· The Head Unit shall stay in Manual Display Mode and display the RVC image as operating in Manual mode, when all of the
SWE-CAM-018	SYS-RA-VF551_V2-495	VF551_V2	1.13.2.1.2	I欄	ATL-Hi	Functional Requirement	· When Head Unit is in Automatic Display Mode AND all of the following conditions hold true: - Gear shifted out of Rever
SWE-CAM-018	SYS-RA-VF551_V2-496	VF551_V2	1.13.2.1.3	I欄	ATL-Hi	Functional Requirement	· When any of the following conditions hold true: - BCM_FD_10.CmdIgnSts != RUN, - BRAKE_FD_2.VehicleSpeedVSOSig >= c_VE
SWE-CAM-018	SYS-RA-VF551_V2-497	VF551_V2	1.13.2.1.3	I欄	ATL-Hi	Functional Requirement	· When Head Unit is in Automatic Display Mode AND all of the following condition hold true: - Gear shifted out of Revers
SWE-CAM-018	SYS-RA-VF551_V2-498	VF551_V2	1.13.2.1.3	I欄	ATL-Hi	Functional Requirement	· When all of the following conditions hold true: - BCM_FD_10.CmdIgnSts = RUN, - ShiftLeverPosition = R > Reverse_Deb.
SWE-CAM-018	SYS-RA-VF551_V2-551	VF551_V2	1.14.1	I欄	ATL-Hi	Functional Requirement	"The HU shall set ShiftLeverPosition to PT_SYSTEM_FD_1.ShiftLeverPosition_PT when Hybrid_Type = ""Range Electric Paradigm"
SWE-CAM-018	SYS-RA-VF551_V2-552	VF551_V2	1.14.1	I欄	ATL-Hi	Functional Requirement	"The HU shall set ShiftLeverPosition to TRANSM_FD_4.ShiftLeverPosition when Hybrid_Type != ""Range Electric Paradigm Break"
SWE-CAM-018	SYS-RA-VF551_V2-743	VF551_V2	1.10.2	I欄		Functional Requirement	"The HU shall set ShiftLeverPosition to TRANSM_FD_4.ShiftLeverPosition when Hybrid_Type != ""Range Electric Paradigm Break"
SWE-CAM-018	SYS-RA-VF551_V2-744	VF551_V2	1.10.2	I欄		Functional Requirement	"The HU shall set ShiftLeverPosition to PT_SYSTEM_FD_1.ShiftLeverPosition_PT when Hybrid_Type = ""Range Electric Paradigm"
SWE-CAM-018	SYS-RA-VF551_V33-247	VF551_V33	1.11.1.2.2	I欄		Functional requirement	"IF ( (STATUS_CCAN3.VehicleSpeedVSOSig>(greater) MAX_SPEED AND LTM_OperationalModeSts.Info =""Ignition_On_EngOn"" ) OR (aft"
SWE-CAM-018	SYS-RA-VF551_V42-225	VF551_V42	1.11.1.2.0.2	I欄	ATL-Mi	Functional Requirement	"IF the LTM receives: the signal LTM_OperationalModeSts.Info equal to ""Ignition ON"" or ""Ignition_Start"" or ""Ignition_On"
SWE-CAM-018	SYS-RA-VF551_V42-236	VF551_V42	1.11.1.2.0.2.2	I欄	ATL-Mi	Functional Requirement	"IF ((LTM_OperationalModeSts.Info is equal to ""Ignition ON"" or ""Ignition_Start"" or ""Ignition_On_Prplsn_On"" AND the signal"
SWE-CAM-018	SYS-RA-VF551_V42-264	VF551_V42	1.11.1.2.0.3.2	I欄	ATL-Mi	Functional Requirement	"IF: the signal LTM_OperationalModeSts.Info is equal to ""Ignition ON"" or ""Ignition_Start"" or ""Ignition_On_Prplsn_On"" AND"
SWE-CAM-018	SYS-RA-VF551_V42-265	VF551_V42	1.11.1.2.0.3.2	I欄	ATL-Mi	Functional Requirement	IF the signal STATUS_CCAN3.VehicleSpeedVSOSig becomes lower than MAX_SPEED before that the T_Timer expires THEN LTM sh
SWE-CAM-018	SYS-RA-VF551_V42-302	VF551_V42	1.11.1.2.0.5	I欄	ATL-Mi	Functional Requirement	"As soon as LTM receives: the signal TRANSM2.ShiftLeverPosition equal to ""R"" IF the PROXI parameter Gear_Box_Type is dif"
SWE-CAM-018	SYS-RA-VF617_V5-201	(查無)					
SWE-CAM-018	SYS-RA-VF617_V5-202	(查無)					
SWE-CAM-018	SYS-RA-VF617_V5-203	(查無)					
SWE-CAM-018	SYS-RA-VF617_V5-204	(查無)					
SWE-CAM-018	SYS-RA-VF617_V5-205	(查無)					
SWE-CAM-018	SYS-RA-VF617_V5-228	(查無)					
SWE-CAM-018	SYS-RA-VF617_V5-229	(查無)					
SWE-CAM-018	SYS-RA-VF617_V5-230	(查無)					
SWE-CAM-018	SYS-RA-VF617_V5-231	(查無)					
SWE-CAM-018	SYS-RA-VF617_V5-232	(查無)					
SWE-CAM-019	SYS-RA-VF551_V33-243	VF551_V33	1.11.1.2.2	I欄		Functional requirement	the LTM stops to copy the Rear_Camera.Data into Rear_Camera_Repetition.Data (The rearview image shall not be displayed
SWE-CAM-019	SYS-RA-VF551_V33-248	VF551_V33	1.11.1.2.2	I欄		Functional requirement	the LTM stops to copy the Rear_Camera.Data into Rear_Camera_Repetition.Data (The rearview image shall not be displayed
SWE-CAM-019	SYS-RA-VF551_V33-234	VF551_V33	1.11.1.2.1	I欄		Functional requirement	When the rear images are displayed on TLM_Display.GUI the setted brightness must be over 50%, in order to visualize bett
SWE-CAM-020	SYS-RA-VF551_V33-227	VF551_V33	1.11.1.2	I欄		Functional requirement	"IF TTM module is present (CAN Node 63 (TTM) = Present): when the value of the BED_EXTENDER.BedExtenderSts =(equal) ""Act"
SWE-CAM-021	SYS-RA-VF551_V2-500	VF551_V2	1.13.2.1.4	I欄	ATL-Hi	Functional Requirement	b. The head unit shall not interrupt the rear camera image.
