sheet_row	sys_ra_feature_id	title_source_description	chapter_for_vf	vf_suffix	document_id	signal_names_in_description	n_signals	n_solved_signals	tc_status
599	Sys-RA-VF665_V43_VSM-598	"IF the user sets ""Sound_Horn_Lock_Unlock_Setting.Req"" internal signals to ""Off"" THEN TLM shall set ""TELEMATIC_VEHICLE_SETUP3.SoundHornLockUnlock_Req"" B-CAN signal equal to ""Off"" and sends this signal to IPC"	01.11.01.01.18	VF_3287	VF665_V43_R3	Sound_Horn_Lock_Unlock_Setting.Req | TELEMATIC_VEHICLE_SETUP3.SoundHornLockUnlock_Req	2	1	interim_leaf
600	Sys-RA-VF665_V43_VSM-599	"IF the user sets ""Sound_Horn_Lock_Unlock_Setting.Req"" internal signals to ""On"" THEN TLM shall set ""TELEMATIC_VEHICLE_SETUP3.SoundHornLockUnlock_Req"" B-CAN signal equal to ""On"" and sends this signal to IPC"	01.11.01.01.18	VF_3288	VF665_V43_R3	Sound_Horn_Lock_Unlock_Setting.Req | TELEMATIC_VEHICLE_SETUP3.SoundHornLockUnlock_Req	2	1	interim_leaf
601	Sys-RA-VF665_V43_VSM-600	"WHEN TLM receives ""IPC_VEHICLE_SETUP3.SoundHornLockUnlock"" message THEN TLM updates the Sound Horn with Lock Unlock information on its display through ""TLM_Vehicle_Setup_Menu.Info"" internal signal"	01.11.01.01.18	VF_3289	VF665_V43_R3	IPC_VEHICLE_SETUP3.SoundHornLockUnlock | TLM_Vehicle_Setup_Menu.Info	2	1	interim_leaf
603	Sys-RA-VF665_V43_VSM-602	"IF ""Auto_Door_Unlock_Menu"" PROXI parameter is equal to ""Absent"" THEN TLM shall not display the Auto Unlock Door Exit menu item and the user can not perform any setting."	01.11.01.01.19	VF_2114	VF665_V43_R3	Auto_Door_Unlock_Menu	1	0	interim_leaf
604	Sys-RA-VF665_V43_VSM-603	"IF ""Auto_Door_Unlock_Menu"" PROXI parameter is equal to ""Present"" THEN TLM shall display the Auto Unlock Door Exit menu item and the user can perform setting."	01.11.01.01.19	VF_2115	VF665_V43_R3	Auto_Door_Unlock_Menu	1	0	interim_leaf
605	Sys-RA-VF665_V43_VSM-604	"IF the user sets ""Auto_Unlock_Door_Exit_Enable.Req"" internal signals to "" Enable"" THEN TLM shall set ""TELEMATIC_VEHICLE_SETUP2.AutoUnlockDoorExit_Req"" B-CAN signal equal to ""Enable"" and sends this signal to IPC"	01.11.01.01.19	VF_2118	VF665_V43_R3	Auto_Unlock_Door_Exit_Enable.Req | TELEMATIC_VEHICLE_SETUP2.AutoUnlockDoorExit_Req	2	1	interim_leaf
606	Sys-RA-VF665_V43_VSM-605	"IF the user sets ""Auto_Unlock_Door_Exit_Enable.Req"" internal signals to "" Not_Enable"" THEN TLM shall set ""TELEMATIC_VEHICLE_SETUP2.AutoUnlockDoorExit_Req"" B-CAN signal equal to ""Not_Enable"" and sends this signal to IPC"	01.11.01.01.19	VF_2119	VF665_V43_R3	Auto_Unlock_Door_Exit_Enable.Req | TELEMATIC_VEHICLE_SETUP2.AutoUnlockDoorExit_Req	2	1	interim_leaf
607	Sys-RA-VF665_V43_VSM-606	"WHEN TLM receives ""IPC_VEHICLE_SETUP2.AutoUnlockDoorExit"" message THEN TLM updates the Auto Unlock Door Exit information on its display through ""TLM_Vehicle_Setup_Menu.Info"" internal signal"	01.11.01.01.19	VF_2135	VF665_V43_R3	IPC_VEHICLE_SETUP2.AutoUnlockDoorExit | TLM_Vehicle_Setup_Menu.Info	2	1	interim_leaf
609	Sys-RA-VF665_V43_VSM-608	"IF ""Flash_Light_With_Lock_Menu"" PROXI parameter is equal to ""Absent"" THEN TLM shall not display the Flash Light With Lock menu item and the user can not perform any setting."	01.11.01.01.20	VF_1807	VF665_V43_R3	Flash_Light_With_Lock_Menu	1	0	interim_leaf
610	Sys-RA-VF665_V43_VSM-609	"IF ""Flash_Light_With_Lock_Menu"" PROXI parameter is equal to ""Present"" THEN TLM shall display the Flash Light With Lock menu item and the user can perform setting."	01.11.01.01.20	VF_1808	VF665_V43_R3	Flash_Light_With_Lock_Menu	1	0	interim_leaf
611	Sys-RA-VF665_V43_VSM-610	"IF the user sets "" Flash_Light_With_Lock_Enable.Req "" internal signal to "" Off"" THEN TLM shall set ""TELEMATIC_VEHICLE_SETUP2.FlashLightWLock_Req"" B-CAN signal equal to ""Off"" and sends this signal to IPC"	01.11.01.01.20	VF_2107	VF665_V43_R3	Flash_Light_With_Lock_Enable.Req | TELEMATIC_VEHICLE_SETUP2.FlashLightWLock_Req	2	1	interim_leaf
612	Sys-RA-VF665_V43_VSM-611	"IF the user sets "" Flash_Light_With_Lock_Enable.Req "" internal signal to "" On"" THEN TLM shall set ""TELEMATIC_VEHICLE_SETUP2.FlashLightWLock_Req"" B-CAN signal equal to ""On"" and sends this signal to IPC"	01.11.01.01.20	VF_2108	VF665_V43_R3	Flash_Light_With_Lock_Enable.Req | TELEMATIC_VEHICLE_SETUP2.FlashLightWLock_Req	2	1	interim_leaf
613	Sys-RA-VF665_V43_VSM-612	"WHEN TLM receives ""IPC_VEHICLE_SETUP2.FlashLightWLock"" message THEN TLM updates the Flash Light With Lock information on its display through ""TLM_Vehicle_Setup_Menu.Info"" internal signal"	01.11.01.01.20	VF_2139	VF665_V43_R3	IPC_VEHICLE_SETUP2.FlashLightWLock | TLM_Vehicle_Setup_Menu.Info	2	1	interim_leaf
615	Sys-RA-VF665_V43_VSM-614	"IF ""NAV_Presence"" PROXI parameter is equal to ""Absent"" THEN TLM shall not display the GPS Automatic Time Adjustment menu item and the user can not perform any setting."	01.11.01.01.21	VF_508	VF665_V43_R3	NAV_Presence	1	0	interim_leaf
616	Sys-RA-VF665_V43_VSM-615	"IF ""NAV_Presence"" PROXI parameter is equal to ""Present"" THEN TLM shall display the GPS Automatic Time Adjustment menu item and the user can perform setting."	01.11.01.01.21	VF_509	VF665_V43_R3	NAV_Presence	1	0	interim_leaf
617	Sys-RA-VF665_V43_VSM-616	"IF the user sets ""GPS_Automatic_Time_Adj_Enable.Req"" internal signals to ""Not_Enable"" THEN TLM updates and sends the GPS Time Adjustment information to VF456 through ""GPS_Automatic_Time_Adj_Setup.Info"" internal signal"	01.11.01.01.21	VF_511	VF665_V43_R3	GPS_Automatic_Time_Adj_Enable.Req | GPS_Automatic_Time_Adj_Setup.Info	2	0	interim_leaf
618	Sys-RA-VF665_V43_VSM-617	"IF the user sets ""GPS_Automatic_Time_Adj_Enable.Req"" internal signals to ""Enable"" THEN TLM updates and sends the GPS Time Adjustment information to VF456 through ""GPS_Automatic_Time_Adj_Setup.Info"" internal signal"	01.11.01.01.21	VF_512	VF665_V43_R3	GPS_Automatic_Time_Adj_Enable.Req | GPS_Automatic_Time_Adj_Setup.Info	2	0	interim_leaf
620	Sys-RA-VF665_V43_VSM-619	"IF TLM receives ""IPC_VEHICLE_SETUP.PhoneRepetition""set to ""Present"" THEN TLM updates and sends the information for enabling the Phone repetition to VF464 through ""PhoneRepetition.Info"" internal signal"	01.11.01.01.22	VF_2500	VF665_V43_R3	IPC_VEHICLE_SETUP.PhoneRepetition | PhoneRepetition.Info	2	1	interim_leaf
621	Sys-RA-VF665_V43_VSM-620	"IF TLM receives ""IPC_VEHICLE_SETUP.PhoneRepetition""set to ""Absent"" THEN TLM updates and sends the information for disabling the Phone repetition to VF464 through ""PhoneRepetition.Info"" internal signal"	01.11.01.01.22	VF_2022	VF665_V43_R3	IPC_VEHICLE_SETUP.PhoneRepetition | PhoneRepetition.Info	2	1	interim_leaf
623	Sys-RA-VF665_V43_VSM-622	"IF TLM receives ""IPC_VEHICLE_SETUP.NavRepetition""set to ""Present"" THEN TLM updates and sends the information for enabling the Navigation repetition to VF176 through ""NavigationRepetition.Info"" internal signal"	01.11.01.01.23	VF_2017	VF665_V43_R3	IPC_VEHICLE_SETUP.NavRepetition | NavigationRepetition.Info	2	1	interim_leaf
624	Sys-RA-VF665_V43_VSM-623	"IF TLM receives ""IPC_VEHICLE_SETUP.NavRepetition""set to ""Absent"" THEN TLM updates and sends the information for disabling the Navigation repetition to VF176 through ""NavigationRepetition.Info"" internal signal"	01.11.01.01.23	VF_2018	VF665_V43_R3	IPC_VEHICLE_SETUP.NavRepetition | NavigationRepetition.Info	2	1	interim_leaf
626	Sys-RA-VF665_V43_VSM-625	"IF "" CAN node 24 (PAM ) "" PROXI parameter is equal to ""Present"" THEN TLM shall display the ""Park Sense Setting "" menu item and the user can perform setting."	01.11.01.01.24	VF_1922	VF665_V43_R3		0	0	interim_leaf
627	Sys-RA-VF665_V43_VSM-626	"IF the user sets ""Pam_AlertMode_Setting.Req"" internal signals to ""Sound"" THEN TLM shall set ""TELEMATIC_VEHICLE_SETUP.PamAlertMode_Req"" B-CAN signal equal to ""Sound"" and sends this signal to IPC"	01.11.01.01.24	VF_1929	VF665_V43_R3	Pam_AlertMode_Setting.Req | TELEMATIC_VEHICLE_SETUP.PamAlertMode_Req	2	1	interim_leaf
628	Sys-RA-VF665_V43_VSM-627	"IF the user sets ""Pam_AlertMode_Setting.Req"" internal signals to ""Sound+Display"" THEN TLM shall set ""TELEMATIC_VEHICLE_SETUP.PamAlertMode_Req"" B-CAN signal equal to ""Sound+Display"" and sends this signal to IPC"	01.11.01.01.24	VF_1928	VF665_V43_R3	Pam_AlertMode_Setting.Req | TELEMATIC_VEHICLE_SETUP.PamAlertMode_Req	2	1	interim_leaf
629	Sys-RA-VF665_V43_VSM-628	"WHEN TLM receives ""IPC_VEHICLE_SETUP.PamAlertMode"" message THEN TLM updates the Park Sense Setting information on its display through ""TLM_Vehicle_Setup_Menu.Info"" internal signal"	01.11.01.01.24	VF_1932	VF665_V43_R3	IPC_VEHICLE_SETUP.PamAlertMode | TLM_Vehicle_Setup_Menu.Info	2	1	interim_leaf
632	Sys-RA-VF665_V43_VSM-631	"IF the user sets ""Pam_Chime_Volume_Rear_Setting.Req"" internal signals to ""Low"" THEN TLM shall set ""TELEMATIC_VEHICLE_SETUP.PamChimeVolumeRear_Req"" B-CAN signal equal to ""Low"" and sends this signal to IPC"	01.11.01.01.24	VF_2953	VF665_V43_R3	Pam_Chime_Volume_Rear_Setting.Req | TELEMATIC_VEHICLE_SETUP.PamChimeVolumeRear_Req	2	1	interim_leaf
633	Sys-RA-VF665_V43_VSM-632	"IF the user sets ""Pam_Chime_Volume_Rear_Setting.Req"" internal signals to ""Med"" THEN TLM shall set ""TELEMATIC_VEHICLE_SETUP.PamChimeVolumeRear_Req"" B-CAN signal equal to ""Med"" and sends this signal to IPC"	01.11.01.01.24	VF_2954	VF665_V43_R3	Pam_Chime_Volume_Rear_Setting.Req | TELEMATIC_VEHICLE_SETUP.PamChimeVolumeRear_Req	2	1	interim_leaf
634	Sys-RA-VF665_V43_VSM-633	"IF the user sets ""Pam_Chime_Volume_Rear_Setting.Req"" internal signals to ""High"" THEN TLM shall set ""TELEMATIC_VEHICLE_SETUP.PamChimeVolumeRear_Req"" B-CAN signal equal to ""High"" and sends this signal to IPC"	01.11.01.01.24	VF_2955	VF665_V43_R3	Pam_Chime_Volume_Rear_Setting.Req | TELEMATIC_VEHICLE_SETUP.PamChimeVolumeRear_Req	2	1	interim_leaf
635	Sys-RA-VF665_V43_VSM-634	"WHEN TLM receives ""IPC_VEHICLE_SETUP.PamChimeVolumeRear"" message THEN TLM updates the Rear Park Sense Volume information on its display through ""TLM_Vehicle_Setup_Menu.Info"" internal signal"	01.11.01.01.24	VF_2957	VF665_V43_R3	IPC_VEHICLE_SETUP.PamChimeVolumeRear | TLM_Vehicle_Setup_Menu.Info	2	1	interim_leaf
636	Sys-RA-VF665_V43_VSM-635	"ELSE THEN TLM shall not display the ""Rear Park Sense Volume"" menu item and the user can not perform any setting."	01.11.01.01.24	VF_2977	VF665_V43_R3		0	0	interim_leaf
639	Sys-RA-VF665_V43_VSM-638	"IF the user sets ""Pam_Chime_Volume_Front_Setting.Req"" internal signals to ""Low"" THEN TLM shall set ""TELEMATIC_VEHICLE_SETUP.PamChimeVolumeFront_Req"" B-CAN signal equal to ""Low"" and sends this signal to IPC"	01.11.01.01.24	VF_2960	VF665_V43_R3	Pam_Chime_Volume_Front_Setting.Req | TELEMATIC_VEHICLE_SETUP.PamChimeVolumeFront_Req	2	1	interim_leaf
640	Sys-RA-VF665_V43_VSM-639	"IF the user sets ""Pam_Chime_Volume_Front_Setting.Req"" internal signals to ""Med"" THEN TLM shall set ""TELEMATIC_VEHICLE_SETUP.PamChimeVolumeFront_Req"" B-CAN signal equal to ""Med"" and sends this signal to IPC"	01.11.01.01.24	VF_2961	VF665_V43_R3	Pam_Chime_Volume_Front_Setting.Req | TELEMATIC_VEHICLE_SETUP.PamChimeVolumeFront_Req	2	1	interim_leaf
641	Sys-RA-VF665_V43_VSM-640	"IF the user sets ""Pam_Chime_Volume_Front_Setting.Req"" internal signals to ""High"" THEN TLM shall set ""TELEMATIC_VEHICLE_SETUP.PamChimeVolumeFront_Req"" B-CAN signal equal to ""High"" and sends this signal to IPC"	01.11.01.01.24	VF_2962	VF665_V43_R3	Pam_Chime_Volume_Front_Setting.Req | TELEMATIC_VEHICLE_SETUP.PamChimeVolumeFront_Req	2	1	interim_leaf
642	Sys-RA-VF665_V43_VSM-641	"WHEN TLM receives ""IPC_VEHICLE_SETUP.PamChimeVolumeFront"" message THEN TLM updates the Front Park Sense Volume information on its display through ""TLM_Vehicle_Setup_Menu.Info"" internal signal"	01.11.01.01.24	VF_2982	VF665_V43_R3	IPC_VEHICLE_SETUP.PamChimeVolumeFront | TLM_Vehicle_Setup_Menu.Info	2	1	interim_leaf
643	Sys-RA-VF665_V43_VSM-642	"ELSE THEN TLM shall not display the ""Front Park Sense Volume"" menu item and the user can not perform any setting."	01.11.01.01.24	VF_2980	VF665_V43_R3		0	0	interim_leaf
644	Sys-RA-VF665_V43_VSM-643	"ELSE THEN TLM shall not display the ""Park Sense Setting "", ""Rear Park Sense Volume"" and ""Front Park Sense Volume"" menu items and the user can not perform any setting."	01.11.01.01.24	VF_2981	VF665_V43_R3		0	0	interim_leaf
646	Sys-RA-VF665_V43_VSM-645	"IF “AHBM_Feature_Menu ” PROXI parameter is equal to ""Absent"" THEN TLM shall display the Auto High Beam menu item and the user can not perform any setting."	01.11.01.01.25	VF_2559	VF665_V43_R3	AHBM_Feature_Menu	1	0	interim_leaf
647	Sys-RA-VF665_V43_VSM-646	"IF “AHBM_Feature_Menu” PROXI parameter is equal to ""Present"" THEN TLM shall display the Auto High Beam menu item and the user can perform setting."	01.11.01.01.25	VF_2560	VF665_V43_R3	AHBM_Feature_Menu	1	0	interim_leaf
648	Sys-RA-VF665_V43_VSM-647	"IF the user sets ""Auto_High_Beam_Enable.Req"" equal to ""Enable"" THEN TLM shall to set ""TELEMATIC_VEHICLE_SETUP.AutoHighBeamEnable_Req"" B-CAN signal equal to ""Enable"" and sends this signal to IPC"	01.11.01.01.25	VF_2563	VF665_V43_R3	Auto_High_Beam_Enable.Req | TELEMATIC_VEHICLE_SETUP.AutoHighBeamEnable_Req	2	1	interim_leaf
649	Sys-RA-VF665_V43_VSM-648	"IF the user sets ""Auto_High_Beam_Enable.Req"" equal to ""Disable"" THEN TLM shall to set ""TELEMATIC_VEHICLE_SETUP.AutoHighBeamEnable_Req"" B-CAN signal equal to ""Disable"" and sends this signal to IPC"	01.11.01.01.25	VF_2564	VF665_V43_R3	Auto_High_Beam_Enable.Req | TELEMATIC_VEHICLE_SETUP.AutoHighBeamEnable_Req	2	1	interim_leaf
650	Sys-RA-VF665_V43_VSM-649	"WHEN TLM receives ""IPC_VEHICLE_SETUP.AutoHighBeamEnable"" message THEN TLM updates the Auto High Beam information on its display through ""TLM_Vehicle_Setup_Menu.Info"" internal signal"	01.11.01.01.25	VF_2562	VF665_V43_R3	IPC_VEHICLE_SETUP.AutoHighBeamEnable | TLM_Vehicle_Setup_Menu.Info	2	1	interim_leaf
652	Sys-RA-VF665_V43_VSM-651	"IF ""Ambient_Lighting_Function"" PROXI parameter is equal to ""Present"" AND ""Ambient_Dimmer_Switch""PROXI parameter is equal to ""absent"" THEN TLM shall display the Interior Ambient Lights Level menu item and the user can perform setting."	01.11.01.01.26	VF_1954	VF665_V43_R3	Ambient_Dimmer_Switch | Ambient_Lighting_Function	2	0	interim_leaf
653	Sys-RA-VF665_V43_VSM-652	"IF the user sets ""Ambient_Lighting_level_Setting.Req"" equal to ""Level_1 "" THEN TLM shal set ""TELEMATIC_VEHICLE_SETUP.AmbientLightingLevel_Req"" B-CAN signal equal to ""Level_ 1 "" and sends this signal to IPC"	01.11.01.01.26	VF_1955	VF665_V43_R3	Ambient_Lighting_level_Setting.Req | TELEMATIC_VEHICLE_SETUP.AmbientLightingLevel_Req	2	1	interim_leaf
654	Sys-RA-VF665_V43_VSM-653	"IF the user sets ""Ambient_Lighting_level_Setting.Req"" equal to ""Level_2 "" THEN TLM shal set ""TELEMATIC_VEHICLE_SETUP.AmbientLightingLevel_Req"" B-CAN signal equal to ""Level_2 "" and sends this signal to IPC"	01.11.01.01.26	VF_1956	VF665_V43_R3	Ambient_Lighting_level_Setting.Req | TELEMATIC_VEHICLE_SETUP.AmbientLightingLevel_Req	2	1	interim_leaf
655	Sys-RA-VF665_V43_VSM-654	"IF the user sets ""Ambient_Lighting_level_Setting.Req"" equal to ""Level_3 "" THEN TLM shal set ""TELEMATIC_VEHICLE_SETUP.AmbientLightingLevel_Req"" B-CAN signal equal to ""Level_ 3 "" and sends this signal to IPC"	01.11.01.01.26	VF_1957	VF665_V43_R3	Ambient_Lighting_level_Setting.Req | TELEMATIC_VEHICLE_SETUP.AmbientLightingLevel_Req	2	1	interim_leaf
656	Sys-RA-VF665_V43_VSM-655	"IF the user sets ""Ambient_Lighting_level_Setting.Req"" equal to ""Level_4 "" THEN TLM shal set ""TELEMATIC_VEHICLE_SETUP.AmbientLightingLevel_Req"" B-CAN signal equal to ""Level_4 "" and sends this signal to IPC"	01.11.01.01.26	VF_1958	VF665_V43_R3	Ambient_Lighting_level_Setting.Req | TELEMATIC_VEHICLE_SETUP.AmbientLightingLevel_Req	2	1	interim_leaf
657	Sys-RA-VF665_V43_VSM-656	"IF the user sets ""Ambient_Lighting_level_Setting.Req"" equal to ""Level_5 "" THEN TLM shal set ""TELEMATIC_VEHICLE_SETUP.AmbientLightingLevel_Req"" B-CAN signal equal to ""Level_5 "" and sends this signal to IPC"	01.11.01.01.26	VF_1959	VF665_V43_R3	Ambient_Lighting_level_Setting.Req | TELEMATIC_VEHICLE_SETUP.AmbientLightingLevel_Req	2	1	interim_leaf
658	Sys-RA-VF665_V43_VSM-657	"IF the user sets ""Ambient_Lighting_level_Setting.Req"" equal to ""Level_6 "" THEN TLM shal set ""TELEMATIC_VEHICLE_SETUP.AmbientLightingLevel_Req"" B-CAN signal equal to ""Level_6 "" and sends this signal to IPC"	01.11.01.01.26	VF_1960	VF665_V43_R3	Ambient_Lighting_level_Setting.Req | TELEMATIC_VEHICLE_SETUP.AmbientLightingLevel_Req	2	1	interim_leaf
659	Sys-RA-VF665_V43_VSM-658	"IF the user sets ""Ambient_Lighting_level_Setting.Req"" equal to ""Level_7 "" THEN TLM shal set ""TELEMATIC_VEHICLE_SETUP.AmbientLightingLevel_Req"" B-CAN signal equal to ""Level_7 "" and sends this signal to IPC"	01.11.01.01.26	VF_1961	VF665_V43_R3	Ambient_Lighting_level_Setting.Req | TELEMATIC_VEHICLE_SETUP.AmbientLightingLevel_Req	2	1	interim_leaf
660	Sys-RA-VF665_V43_VSM-659	"WHEN TLM receives ""IPC_VEHICLE_SETUP.AmbientLightingLevel"" message THEN TLM updates the Ambient light information on its display through ""TLM_Vehicle_Setup_Menu.Info"" internal signal"	01.11.01.01.26	VF_1962	VF665_V43_R3	IPC_VEHICLE_SETUP.AmbientLightingLevel | TLM_Vehicle_Setup_Menu.Info	2	1	interim_leaf
662	Sys-RA-VF665_V43_VSM-661	THEN TLM shall not display the Ambient Light Level menu item and the user can not perform any setting.	01.11.01.01.26	VF_1973	VF665_V43_R3		0	0	interim_leaf
664	Sys-RA-VF665_V43_VSM-663	"IF “CAN Node 35 (TBM)” PROXI parameter is equal to ""Absent"" OR IF “Geolocation_Menu” PROXI parameter is equal to ""Absent"" THEN TLM shall not display the Geolocation menu item and the user can not perform any setting."	01.11.01.01.27	VF_3337	VF665_V43_R3	Geolocation_Menu	1	0	interim_leaf
665	Sys-RA-VF665_V43_VSM-664	"IF “CAN Node 35 (TBM)” PROXI parameter is equal to ""Present"" AND IF “Geolocation_Menu” PROXI parameter is equal to ""Present"" THEN TLM shall display the Geolocation menu item and the user can perform setting with the following options: Off, On"	01.11.01.01.27	VF_3338	VF665_V43_R3	Geolocation_Menu	1	0	interim_leaf
666	Sys-RA-VF665_V43_VSM-665	"IF the user sets ""Geolocation_Enable.Req"" equal to ""Off"" TLM shall set ""TELEMATIC_SERVICE_SETUP.PrivacyModeReq"" BH-CAN signal equal to ""Active"" and sends this signal to TBM"	01.11.01.01.27	VF_3339	VF665_V43_R3	Geolocation_Enable.Req | SERVICE_SETUP.PrivacyMode | TELEMATIC_SERVICE_SETUP.PrivacyModeReq	3	2	interim_leaf
667	Sys-RA-VF665_V43_VSM-666	"IF the user sets ""Geolocation_Enable.Req"" equal to ""On"" TLM shall set ""TELEMATIC_SERVICE_SETUP.PrivacyModeReq"" BH-CAN signal equal to ""Not Active"" and sends this signal to TBM"	01.11.01.01.27	VF_3340	VF665_V43_R3	Geolocation_Enable.Req | SERVICE_SETUP.PrivacyMode | TELEMATIC_SERVICE_SETUP.PrivacyModeReq	3	2	interim_leaf
668	Sys-RA-VF665_V43_VSM-667	"WHEN TLM receives ""SERVICE_SETUP.PrivacyMode"" message THEN TLM updates the Privacy Mode information on its display through ""TLM_Vehicle_Setup_Menu.Info"" internal signal"	01.11.01.01.27	VF_3341	VF665_V43_R3	SERVICE_SETUP.PrivacyMode | TLM_Vehicle_Setup_Menu.Info	2	1	interim_leaf
670	Sys-RA-VF665_V43_VSM-669	"IF “CAN Node 35 (TBM)” PROXI parameter is equal to ""Absent"" THEN TLM shall not manage ""TELEMATIC_SERVICE_SETUP.ClearPersonalDataReq"" and ""SERVICE_SETUP.ClearPersonalData"" BH-CAN signals."	01.11.01.01.28	VF_3343	VF665_V43_R3	SERVICE_SETUP.ClearPersonalData | TELEMATIC_SERVICE_SETUP.ClearPersonalDataReq	2	2	interim_leaf
671	Sys-RA-VF665_V43_VSM-670	"IF “CAN Node 35 (TBM)” PROXI parameter is equal to ""Present"" THEN TLM shall manage the Clear Personal Data feature and the user can perform the service setup reset."	01.11.01.01.28	VF_3344	VF665_V43_R3		0	0	interim_leaf
672	Sys-RA-VF665_V43_VSM-671	"IF the user performs ""ClearPersonalData_Enable.Req"" request TLM shall only send ""TELEMATIC_SERVICE_SETUP.ClearPersonalDataReq"" BH-CAN signal equal to ""Active"" to TBM."	01.11.01.01.28	VF_3345	VF665_V43_R3	ClearPersonalData_Enable.Req | SERVICE_SETUP.ClearPersonalData | TELEMATIC_SERVICE_SETUP.ClearPersonalDataReq	3	2	interim_leaf
674	Sys-RA-VF665_V43_VSM-673	"IF “CAN Node 35 (TBM)” PROXI parameter is equal to ""Absent"" THEN TLM shall not manage ""TELEMATIC_SERVICE_SETUP.RestoreDefaultSettingReq"" and ""SERVICE_SETUP.RestoreDefaulSetting"" BH-CAN signals."	01.11.01.01.29	VF_3347	VF665_V43_R3	SERVICE_SETUP.RestoreDefaulSetting | SERVICE_SETUP.RestoreDefaultSetting | TELEMATIC_SERVICE_SETUP.RestoreDefaultSettingReq	3	2	interim_leaf
675	Sys-RA-VF665_V43_VSM-674	"IF “CAN Node 35 (TBM)” PROXI parameter is equal to ""Present"" THEN TLM shall manage the Restore Default Setting feature and the user can perform the service setup reset."	01.11.01.01.29	VF_3348	VF665_V43_R3		0	0	interim_leaf
676	Sys-RA-VF665_V43_VSM-675	"IF the user performs ""RestoreDefaultSetting_Enable.Req"" request TLM shall only send ""TELEMATIC_SERVICE_SETUP.RestoreDefaultSettingReq"" BH-CAN signal equal to ""Active"" to TBM"	01.11.01.01.29	VF_3349	VF665_V43_R3	RestoreDefaultSetting_Enable.Req | SERVICE_SETUP.RestoreDefaultSetting | TELEMATIC_SERVICE_SETUP.RestoreDefaultSettingReq	3	2	interim_leaf
678	Sys-RA-VF665_V43_VSM-677	"IF “CAN Node 35 (TBM)” PROXI parameter is equal to ""Absent"" THEN TLM shall not manage ""TELEMATIC_SERVICE_SETUP.RestoreAppReq"" and ""SERVICE_SETUP.RestoreApp"" BH-CAN signals."	01.11.01.01.30	VF_3351	VF665_V43_R3	SERVICE_SETUP.RestoreApp | TELEMATIC_SERVICE_SETUP.RestoreAppReq	2	2	interim_leaf
679	Sys-RA-VF665_V43_VSM-678	"IF “CAN Node 35 (TBM)” PROXI parameter is equal to ""Present"" THEN TLM shall manage the Restore App feature and the user can perform the service setup reset."	01.11.01.01.30	VF_3352	VF665_V43_R3		0	0	interim_leaf
680	Sys-RA-VF665_V43_VSM-679	"IF the user performs ""RestoreApp_Enable.Req"" request TLM shall only send ""TELEMATIC_SERVICE_SETUP.RestoreAppReq"" BH-CAN signal equal to ""Active"" to TBM"	01.11.01.01.30	VF_3353	VF665_V43_R3	RestoreApp_Enable.Req | SERVICE_SETUP.RestoreApp | TELEMATIC_SERVICE_SETUP.RestoreAppReq	3	2	interim_leaf
682	Sys-RA-VF665_V43_VSM-681	"IF TLM sends a request of vehicle setup to IPC through ""TELEMATIC_VEHICLE_SETUP"" message THEN TLM has to wait for the ""Acnowledge"" through ""IPC_VEHICLE_SETUP.TelematicSetupACK"" from IPC to confirm the corrected reception and storage of the settings requested"	01.11.01.01.31	VF_593	VF665_V43_R3	IPC_VEHICLE_SETUP.TelematicSetupACK	1	1	interim_leaf
683	Sys-RA-VF665_V43_VSM-682	"IF TLM receives ""IPC_VEHICLE_SETUP.TelematicSetupACK""equal to ""No_ACK_Required"" value. THEN TLM has to ignore this signal"	01.11.01.01.31	VF_590	VF665_V43_R3	IPC_VEHICLE_SETUP.TelematicSetupACK	1	1	interim_leaf
684	Sys-RA-VF665_V43_VSM-683	"IF TLM receives ""IPC_VEHICLE_SETUP.TelematicSetupACK""equal to ""ACK_KO"" value. THEN TLM has to visualize a message related to the failure (see HMI document)."	01.11.01.01.31	VF_591	VF665_V43_R3	IPC_VEHICLE_SETUP.TelematicSetupACK	1	1	interim_leaf
685	Sys-RA-VF665_V43_VSM-684	"IF TLM receives ""IPC_VEHICLE_SETUP.TelematicSetupACK""equal to ""ACK_OK"" value. THEN TLM has to visualize the new parameters transmitted by IPC (""IPC_VEHICLE_SETUP"" message)."	01.11.01.01.31	VF_592	VF665_V43_R3	IPC_VEHICLE_SETUP.TelematicSetupACK	1	1	interim_leaf
687	Sys-RA-VF665_V43_VSM-686	"IF TLM sends a request of vehicle setup to TBM through ""TELEMATIC_SERVICE_SETUP"" message THEN TLM has to wait for the ""Acnowledge"" through ""SERVICE_SETUP.TelematicSetupACK"" from TBM to confirm the corrected reception and storage of the settings requested"	01.11.01.01.32	VF_3355	VF665_V43_R3	SERVICE_SETUP.TelematicSetupACK	1	0	interim_leaf
688	Sys-RA-VF665_V43_VSM-687	"IF TLM receives ""SERVICE_SETUP.TelematicSetupACK""equal to ""No_ACK_Required"" value. THEN TLM has to ignore this signal"	01.11.01.01.32	VF_3356	VF665_V43_R3	SERVICE_SETUP.TelematicSetupACK	1	0	interim_leaf
