req_id	outline	polarion_id	spec_reference	title
SWE1-HVAC-080-02	13.4	NRL-153437	SYS1_HMI_Comfort_HMI_Logic_and_Flow_R1_SR24_Post_3A_CR24879_(September_25_2023)_13.4	LS3.) The user will be able to long press on the hard button (-, +) or on the to
SWE1-HVAC-081-01	13.5	NRL-153438	SYS1_HMI_Comfort_HMI_Logic_and_Flow_R1_SR24_Post_3A_CR24879_(September_25_2023)_13.5	LS4.) A short press of the (-, +) button will increase the lumbar/bolster by a s
SWE1-HVAC-081-02	13.5	NRL-153438	SYS1_HMI_Comfort_HMI_Logic_and_Flow_R1_SR24_Post_3A_CR24879_(September_25_2023)_13.5	LS4.) A short press of the (-, +) button will increase the lumbar/bolster by a s
SWE1-HVAC-082-01	13.6	NRL-153439	SYS1_HMI_Comfort_HMI_Logic_and_Flow_R1_SR24_Post_3A_CR24879_(September_25_2023)_13.6	LS5.) Once the minimum or maximum level has been reach, the system will grey out
SWE1-HVAC-082-02	13.6	NRL-153439	SYS1_HMI_Comfort_HMI_Logic_and_Flow_R1_SR24_Post_3A_CR24879_(September_25_2023)_13.6	LS5.) Once the minimum or maximum level has been reach, the system will grey out
SWE1-HVAC-083	14.1	NRL-153441	SYS1_HMI_Comfort_HMI_Logic_and_Flow_R1_SR24_Post_3A_CR24879_(September_25_2023)_14.1	HVACP1.) HVAC pop-ups should follow the pop-up list._x000D_ (image: %E5%9C%96%E7
SWE1-HVAC-084	14.1.1	NRL-153442	SYS1_HMI_Comfort_HMI_Logic_and_Flow_R1_SR24_Post_3A_CR24879_(September_25_2023)_14.1.1	HVACP1.2) If there is an HVAC pop-up displayed (e.g. fan pop-up) and user makes 
SWE1-HVAC-085	14.2	NRL-153443	SYS1_HMI_Comfort_HMI_Logic_and_Flow_R1_SR24_Post_3A_CR24879_(September_25_2023)_14.2	HVACP2.) HVAC pop-ups are not displayed while RVC screen is active.
SWE1-HVAC-086-01	14.3	NRL-153444	SYS1_HMI_Comfort_HMI_Logic_and_Flow_R1_SR24_Post_3A_CR24879_(September_25_2023)_14.3	HVACP3.1) HVAC popups will be interactive (e.g. Temp popups, fan speed popups, m
SWE1-HVAC-086-02	14.3	NRL-153444	SYS1_HMI_Comfort_HMI_Logic_and_Flow_R1_SR24_Post_3A_CR24879_(September_25_2023)_14.3	HVACP3.1) HVAC popups will be interactive (e.g. Temp popups, fan speed popups, m
SWE1-HVAC-087-01	14.4	NRL-153445	SYS1_HMI_Comfort_HMI_Logic_and_Flow_R1_SR24_Post_3A_CR24879_(September_25_2023)_14.4	HVACP4.) If head unit is in simulated off/idle mode and HVAC pop-up event is tri
SWE1-HVAC-087-02	14.4	NRL-153445	SYS1_HMI_Comfort_HMI_Logic_and_Flow_R1_SR24_Post_3A_CR24879_(September_25_2023)_14.4	HVACP4.) If head unit is in simulated off/idle mode and HVAC pop-up event is tri
SWE1-HVAC-088	14.5	NRL-153446	SYS1_HMI_Comfort_HMI_Logic_and_Flow_R1_SR24_Post_3A_CR24879_(September_25_2023)_14.5	HVACP5.) HVAC pop-ups should display over NAV, 3rd Party Apps, and Projection sc
SWE1-HVAC-089	14.6	NRL-153447	SYS1_HMI_Comfort_HMI_Logic_and_Flow_R1_SR24_Post_3A_CR24879_(September_25_2023)_14.6	HVACP6.) When an HVAC popup is displayed over another popup, if user touches are
SWE1-HVAC-090-01	14.7	NRL-153448	SYS1_HMI_Comfort_HMI_Logic_and_Flow_R1_SR24_Post_3A_CR24879_(September_25_2023)_14.7	HVACP7.) When an HVAC popup is displayed over another popup, if user touches a s
SWE1-HVAC-090-02	14.7	NRL-153448	SYS1_HMI_Comfort_HMI_Logic_and_Flow_R1_SR24_Post_3A_CR24879_(September_25_2023)_14.7	HVACP7.) When an HVAC popup is displayed over another popup, if user touches a s
SWE1-HVAC-091	14.8	NRL-153449	SYS1_HMI_Comfort_HMI_Logic_and_Flow_R1_SR24_Post_3A_CR24879_(September_25_2023)_14.8	HVACP8.) When an HVAC popup is displayed over another popup, if the user presses
SWE1-HVAC-092	14.9	NRL-153450	SYS1_HMI_Comfort_HMI_Logic_and_Flow_R1_SR24_Post_3A_CR24879_(September_25_2023)_14.9	HVACP9.) HVAC popups will not be displayed during intro/outro animation or splas
SWE1-HVAC-093	14.10	NRL-153451	SYS1_HMI_Comfort_HMI_Logic_and_Flow_R1_SR24_Post_3A_CR24879_(September_25_2023)_14.10	HVACP10.) When head unit is in simulated off/idle mode HVAC popups should displa
SWE1-HVAC-094	14.10.1	NRL-153452	SYS1_HMI_Comfort_HMI_Logic_and_Flow_R1_SR24_Post_3A_CR24879_(September_25_2023)_14.10.1	HVACP10.1) If Climate is located in the main category bar, fan speed and mode po
SWE1-HVAC-095-01	14.11	NRL-153453	SYS1_HMI_Comfort_HMI_Logic_and_Flow_R1_SR24_Post_3A_CR24879_(September_25_2023)_14.11	HVACP11.) HVAC pop ups will only be displayed based on direct user interaction (
SWE1-HVAC-095-02	14.11	NRL-153453	SYS1_HMI_Comfort_HMI_Logic_and_Flow_R1_SR24_Post_3A_CR24879_(September_25_2023)_14.11	HVACP11.) HVAC pop ups will only be displayed based on direct user interaction (
SWE1-HVAC-096-01	14.12	NRL-153454	SYS1_HMI_Comfort_HMI_Logic_and_Flow_R1_SR24_Post_3A_CR24879_(September_25_2023)_14.12	HVACP12.) The style of HVAC popups should match the type of hard controls. If th
SWE1-HVAC-096-02	14.12	NRL-153454	SYS1_HMI_Comfort_HMI_Logic_and_Flow_R1_SR24_Post_3A_CR24879_(September_25_2023)_14.12	HVACP12.) The style of HVAC popups should match the type of hard controls. If th
SWE1-HVAC-096-03	14.12	NRL-153454	SYS1_HMI_Comfort_HMI_Logic_and_Flow_R1_SR24_Post_3A_CR24879_(September_25_2023)_14.12	HVACP12.) The style of HVAC popups should match the type of hard controls. If th
SWE1-HVAC-097	14.13	NRL-153455	SYS1_HMI_Comfort_HMI_Logic_and_Flow_R1_SR24_Post_3A_CR24879_(September_25_2023)_14.13	HVACP13.) For vehicles with a lower hvac screen, interactions with that screen w
SWE1-HVAC-098	14.14	NRL-153456	SYS1_HMI_Comfort_HMI_Logic_and_Flow_R1_SR24_Post_3A_CR24879_(September_25_2023)_14.14	HVACP14.) For vehicles with dual zone climate versions with dual airflow modes o
SWE1-HVAC-099	14.15	NRL-153457	SYS1_HMI_Comfort_HMI_Logic_and_Flow_R1_SR24_Post_3A_CR24879_(September_25_2023)_14.15	HVACSB1.) Available comfort controls (driver/passenger heated/vented seats, seat
SWE1-HVAC-100-01	14.16	NRL-153458	SYS1_HMI_Comfort_HMI_Logic_and_Flow_R1_SR24_Post_3A_CR24879_(September_25_2023)_14.16	HVACSB2.) Driver and Passenger comfort seat features will show currently active 
SWE1-HVAC-100-02	14.16	NRL-153458	SYS1_HMI_Comfort_HMI_Logic_and_Flow_R1_SR24_Post_3A_CR24879_(September_25_2023)_14.16	HVACSB2.) Driver and Passenger comfort seat features will show currently active 
SWE1-HVAC-100-03	14.16	NRL-153458	SYS1_HMI_Comfort_HMI_Logic_and_Flow_R1_SR24_Post_3A_CR24879_(September_25_2023)_14.16	HVACSB2.) Driver and Passenger comfort seat features will show currently active 
SWE1-HVAC-101-01	14.16.1	NRL-153459	SYS1_HMI_Comfort_HMI_Logic_and_Flow_R1_SR24_Post_3A_CR24879_(September_25_2023)_14.16.1	HVACSB2.1.) Seat zone will show currently active or last used state. Press of th
SWE1-HVAC-101-02	14.16.1	NRL-153459	SYS1_HMI_Comfort_HMI_Logic_and_Flow_R1_SR24_Post_3A_CR24879_(September_25_2023)_14.16.1	HVACSB2.1.) Seat zone will show currently active or last used state. Press of th
SWE1-HVAC-101-03	14.16.1	NRL-153459	SYS1_HMI_Comfort_HMI_Logic_and_Flow_R1_SR24_Post_3A_CR24879_(September_25_2023)_14.16.1	HVACSB2.1.) Seat zone will show currently active or last used state. Press of th
SWE1-HVAC-102	14.17	NRL-153460	SYS1_HMI_Comfort_HMI_Logic_and_Flow_R1_SR24_Post_3A_CR24879_(September_25_2023)_14.17	HVACSB3.) Driver comfort seat feature and Passenger comfort controls are merged 
SWE1-HVAC-103-01	14.18	NRL-153461	SYS1_HMI_Comfort_HMI_Logic_and_Flow_R1_SR24_Post_3A_CR24879_(September_25_2023)_14.18	HVACSB5.) Popup will have a 5 sec timeout and restart with additional presses.
SWE1-HVAC-103-02	14.18	NRL-153461	SYS1_HMI_Comfort_HMI_Logic_and_Flow_R1_SR24_Post_3A_CR24879_(September_25_2023)_14.18	HVACSB5.) Popup will have a 5 sec timeout and restart with additional presses.
SWE1-HVAC-104-01	14.19	NRL-153462	SYS1_HMI_Comfort_HMI_Logic_and_Flow_R1_SR24_Post_3A_CR24879_(September_25_2023)_14.19	HVACSB6.) When the Climate widget is shown on the currently displayed screen and
SWE1-HVAC-104-02	14.19	NRL-153462	SYS1_HMI_Comfort_HMI_Logic_and_Flow_R1_SR24_Post_3A_CR24879_(September_25_2023)_14.19	HVACSB6.) When the Climate widget is shown on the currently displayed screen and
SWE1-HVAC-104-03	14.19	NRL-153462	SYS1_HMI_Comfort_HMI_Logic_and_Flow_R1_SR24_Post_3A_CR24879_(September_25_2023)_14.19	HVACSB6.) When the Climate widget is shown on the currently displayed screen and
SWE1-HVAC-104-04	14.19	NRL-153462	SYS1_HMI_Comfort_HMI_Logic_and_Flow_R1_SR24_Post_3A_CR24879_(September_25_2023)_14.19	HVACSB6.) When the Climate widget is shown on the currently displayed screen and
SWE1-HVAC-104-05	14.19	NRL-153462	SYS1_HMI_Comfort_HMI_Logic_and_Flow_R1_SR24_Post_3A_CR24879_(September_25_2023)_14.19	HVACSB6.) When the Climate widget is shown on the currently displayed screen and
SWE1-HVAC-104-06	14.19	NRL-153462	SYS1_HMI_Comfort_HMI_Logic_and_Flow_R1_SR24_Post_3A_CR24879_(September_25_2023)_14.19	HVACSB6.) When the Climate widget is shown on the currently displayed screen and
SWE1-HVAC-104-07	14.19	NRL-153462	SYS1_HMI_Comfort_HMI_Logic_and_Flow_R1_SR24_Post_3A_CR24879_(September_25_2023)_14.19	HVACSB6.) When the Climate widget is shown on the currently displayed screen and
SWE1-HVAC-104-08	14.19	NRL-153462	SYS1_HMI_Comfort_HMI_Logic_and_Flow_R1_SR24_Post_3A_CR24879_(September_25_2023)_14.19	HVACSB6.) When the Climate widget is shown on the currently displayed screen and
SWE1-HVAC-105-01	15.1	NRL-153464	SYS1_HMI_Comfort_HMI_Logic_and_Flow_R1_SR24_Post_3A_CR24879_(September_25_2023)_15.1	HVACP11.1) For different Climate features (Defrost/Max Defrost, AUTO, etc) when 
SWE1-HVAC-105-02	15.1	NRL-153464	SYS1_HMI_Comfort_HMI_Logic_and_Flow_R1_SR24_Post_3A_CR24879_(September_25_2023)_15.1	HVACP11.1) For different Climate features (Defrost/Max Defrost, AUTO, etc) when 
SWE1-HVAC-106-01	16.2	NRL-153467	SYS1_HMI_Comfort_HMI_Logic_and_Flow_R1_SR24_Post_3A_CR24879_(September_25_2023)_16.2	ICE1.) Whenever changes to the climate system are made via hard controls or touc
SWE1-HVAC-106-02	16.2	NRL-153467	SYS1_HMI_Comfort_HMI_Logic_and_Flow_R1_SR24_Post_3A_CR24879_(September_25_2023)_16.2	ICE1.) Whenever changes to the climate system are made via hard controls or touc
SWE1-HVAC-106-03	16.2	NRL-153467	SYS1_HMI_Comfort_HMI_Logic_and_Flow_R1_SR24_Post_3A_CR24879_(September_25_2023)_16.2	ICE1.) Whenever changes to the climate system are made via hard controls or touc
SWE1-HVAC-106-04	16.2	NRL-153467	SYS1_HMI_Comfort_HMI_Logic_and_Flow_R1_SR24_Post_3A_CR24879_(September_25_2023)_16.2	ICE1.) Whenever changes to the climate system are made via hard controls or touc
SWE1-HVAC-106-05	16.2	NRL-153467	SYS1_HMI_Comfort_HMI_Logic_and_Flow_R1_SR24_Post_3A_CR24879_(September_25_2023)_16.2	ICE1.) Whenever changes to the climate system are made via hard controls or touc
SWE1-HVAC-106-06	16.2	NRL-153467	SYS1_HMI_Comfort_HMI_Logic_and_Flow_R1_SR24_Post_3A_CR24879_(September_25_2023)_16.2	ICE1.) Whenever changes to the climate system are made via hard controls or touc
SWE1-HVAC-106-07	16.2	NRL-153467	SYS1_HMI_Comfort_HMI_Logic_and_Flow_R1_SR24_Post_3A_CR24879_(September_25_2023)_16.2	ICE1.) Whenever changes to the climate system are made via hard controls or touc
SWE1-HVAC-106-08	16.2	NRL-153467	SYS1_HMI_Comfort_HMI_Logic_and_Flow_R1_SR24_Post_3A_CR24879_(September_25_2023)_16.2	ICE1.) Whenever changes to the climate system are made via hard controls or touc
SWE1-HVAC-106-09	16.2	NRL-153467	SYS1_HMI_Comfort_HMI_Logic_and_Flow_R1_SR24_Post_3A_CR24879_(September_25_2023)_16.2	ICE1.) Whenever changes to the climate system are made via hard controls or touc
SWE1-HVAC-107-01	16.3	NRL-153468	SYS1_HMI_Comfort_HMI_Logic_and_Flow_R1_SR24_Post_3A_CR24879_(September_25_2023)_16.3	ICE2.) AUTO has on/ off state. The fan speed indicator shows Auto instead of the
SWE1-HVAC-107-02	16.3	NRL-153468	SYS1_HMI_Comfort_HMI_Logic_and_Flow_R1_SR24_Post_3A_CR24879_(September_25_2023)_16.3	ICE2.) AUTO has on/ off state. The fan speed indicator shows Auto instead of the
SWE1-HVAC-107-03	16.3	NRL-153468	SYS1_HMI_Comfort_HMI_Logic_and_Flow_R1_SR24_Post_3A_CR24879_(September_25_2023)_16.3	ICE2.) AUTO has on/ off state. The fan speed indicator shows Auto instead of the
SWE1-HVAC-107-04	16.3	NRL-153468	SYS1_HMI_Comfort_HMI_Logic_and_Flow_R1_SR24_Post_3A_CR24879_(September_25_2023)_16.3	ICE2.) AUTO has on/ off state. The fan speed indicator shows Auto instead of the
SWE1-HVAC-107-05	16.3	NRL-153468	SYS1_HMI_Comfort_HMI_Logic_and_Flow_R1_SR24_Post_3A_CR24879_(September_25_2023)_16.3	ICE2.) AUTO has on/ off state. The fan speed indicator shows Auto instead of the
SWE1-HVAC-107-06	16.3	NRL-153468	SYS1_HMI_Comfort_HMI_Logic_and_Flow_R1_SR24_Post_3A_CR24879_(September_25_2023)_16.3	ICE2.) AUTO has on/ off state. The fan speed indicator shows Auto instead of the
SWE1-HVAC-107-07	16.3	NRL-153468	SYS1_HMI_Comfort_HMI_Logic_and_Flow_R1_SR24_Post_3A_CR24879_(September_25_2023)_16.3	ICE2.) AUTO has on/ off state. The fan speed indicator shows Auto instead of the
SWE1-HVAC-107-08	16.3	NRL-153468	SYS1_HMI_Comfort_HMI_Logic_and_Flow_R1_SR24_Post_3A_CR24879_(September_25_2023)_16.3	ICE2.) AUTO has on/ off state. The fan speed indicator shows Auto instead of the
SWE1-HVAC-107-09	16.3	NRL-153468	SYS1_HMI_Comfort_HMI_Logic_and_Flow_R1_SR24_Post_3A_CR24879_(September_25_2023)_16.3	ICE2.) AUTO has on/ off state. The fan speed indicator shows Auto instead of the
SWE1-HVAC-108	16.4	NRL-153469	SYS1_HMI_Comfort_HMI_Logic_and_Flow_R1_SR24_Post_3A_CR24879_(September_25_2023)_16.4	ICE3.) MAX A/C, A/C, RECIRC, MAX DEF, and REAR DEFROST have on/off state.
SWE1-HVAC-109-01	16.5	NRL-153470	SYS1_HMI_Comfort_HMI_Logic_and_Flow_R1_SR24_Post_3A_CR24879_(September_25_2023)_16.5	ICE4.) The recirc icon will display the vehicle model specific icon as displayed
SWE1-HVAC-109-02	16.5	NRL-153470	SYS1_HMI_Comfort_HMI_Logic_and_Flow_R1_SR24_Post_3A_CR24879_(September_25_2023)_16.5	ICE4.) The recirc icon will display the vehicle model specific icon as displayed
SWE1-HVAC-110-01	16.6	NRL-153471	SYS1_HMI_Comfort_HMI_Logic_and_Flow_R1_SR24_Post_3A_CR24879_(September_25_2023)_16.6	ICE5.) Temperature ranges: LO, 60-84, HI (English), LO, 16-28, HI (Metric). Temp
SWE1-HVAC-110-02	16.6	NRL-153471	SYS1_HMI_Comfort_HMI_Logic_and_Flow_R1_SR24_Post_3A_CR24879_(September_25_2023)_16.6	ICE5.) Temperature ranges: LO, 60-84, HI (English), LO, 16-28, HI (Metric). Temp
SWE1-HVAC-110-03	16.6	NRL-153471	SYS1_HMI_Comfort_HMI_Logic_and_Flow_R1_SR24_Post_3A_CR24879_(September_25_2023)_16.6	ICE5.) Temperature ranges: LO, 60-84, HI (English), LO, 16-28, HI (Metric). Temp
SWE1-HVAC-110-04	16.6	NRL-153471	SYS1_HMI_Comfort_HMI_Logic_and_Flow_R1_SR24_Post_3A_CR24879_(September_25_2023)_16.6	ICE5.) Temperature ranges: LO, 60-84, HI (English), LO, 16-28, HI (Metric). Temp
SWE1-HVAC-110-05	16.6	NRL-153471	SYS1_HMI_Comfort_HMI_Logic_and_Flow_R1_SR24_Post_3A_CR24879_(September_25_2023)_16.6	ICE5.) Temperature ranges: LO, 60-84, HI (English), LO, 16-28, HI (Metric). Temp
SWE1-HVAC-110-06	16.6	NRL-153471	SYS1_HMI_Comfort_HMI_Logic_and_Flow_R1_SR24_Post_3A_CR24879_(September_25_2023)_16.6	ICE5.) Temperature ranges: LO, 60-84, HI (English), LO, 16-28, HI (Metric). Temp
SWE1-HVAC-111-01	16.6.1	NRL-153472	SYS1_HMI_Comfort_HMI_Logic_and_Flow_R1_SR24_Post_3A_CR24879_(September_25_2023)_16.6.1	ICE5.1) If SYNC is ON, adjusting driver temperature affects passenger temperatur
SWE1-HVAC-111-02	16.6.1	NRL-153472	SYS1_HMI_Comfort_HMI_Logic_and_Flow_R1_SR24_Post_3A_CR24879_(September_25_2023)_16.6.1	ICE5.1) If SYNC is ON, adjusting driver temperature affects passenger temperatur
SWE1-HVAC-111-03	16.6.1	NRL-153472	SYS1_HMI_Comfort_HMI_Logic_and_Flow_R1_SR24_Post_3A_CR24879_(September_25_2023)_16.6.1	ICE5.1) If SYNC is ON, adjusting driver temperature affects passenger temperatur
SWE1-HVAC-111-04	16.6.1	NRL-153472	SYS1_HMI_Comfort_HMI_Logic_and_Flow_R1_SR24_Post_3A_CR24879_(September_25_2023)_16.6.1	ICE5.1) If SYNC is ON, adjusting driver temperature affects passenger temperatur
SWE1-HVAC-111-05	16.6.1	NRL-153472	SYS1_HMI_Comfort_HMI_Logic_and_Flow_R1_SR24_Post_3A_CR24879_(September_25_2023)_16.6.1	ICE5.1) If SYNC is ON, adjusting driver temperature affects passenger temperatur
SWE1-HVAC-112-01	16.7	NRL-153473	SYS1_HMI_Comfort_HMI_Logic_and_Flow_R1_SR24_Post_3A_CR24879_(September_25_2023)_16.7	ICE6.) Fan ranges: Off, 1-7 (denoting to show AUTO label instead when in AUTO). 
SWE1-HVAC-112-02	16.7	NRL-153473	SYS1_HMI_Comfort_HMI_Logic_and_Flow_R1_SR24_Post_3A_CR24879_(September_25_2023)_16.7	ICE6.) Fan ranges: Off, 1-7 (denoting to show AUTO label instead when in AUTO). 
SWE1-HVAC-112-03	16.7	NRL-153473	SYS1_HMI_Comfort_HMI_Logic_and_Flow_R1_SR24_Post_3A_CR24879_(September_25_2023)_16.7	ICE6.) Fan ranges: Off, 1-7 (denoting to show AUTO label instead when in AUTO). 
SWE1-HVAC-112-04	16.7	NRL-153473	SYS1_HMI_Comfort_HMI_Logic_and_Flow_R1_SR24_Post_3A_CR24879_(September_25_2023)_16.7	ICE6.) Fan ranges: Off, 1-7 (denoting to show AUTO label instead when in AUTO). 
SWE1-HVAC-112-05	16.7	NRL-153473	SYS1_HMI_Comfort_HMI_Logic_and_Flow_R1_SR24_Post_3A_CR24879_(September_25_2023)_16.7	ICE6.) Fan ranges: Off, 1-7 (denoting to show AUTO label instead when in AUTO). 
SWE1-HVAC-113-01	16.8	NRL-153474	SYS1_HMI_Comfort_HMI_Logic_and_Flow_R1_SR24_Post_3A_CR24879_(September_25_2023)_16.8	ICE7.) MAX DEF automatically turns on A/C, changes airflow modes to Windshield, 
SWE1-HVAC-113-02	16.8	NRL-153474	SYS1_HMI_Comfort_HMI_Logic_and_Flow_R1_SR24_Post_3A_CR24879_(September_25_2023)_16.8	ICE7.) MAX DEF automatically turns on A/C, changes airflow modes to Windshield, 
SWE1-HVAC-113-03	16.8	NRL-153474	SYS1_HMI_Comfort_HMI_Logic_and_Flow_R1_SR24_Post_3A_CR24879_(September_25_2023)_16.8	ICE7.) MAX DEF automatically turns on A/C, changes airflow modes to Windshield, 
SWE1-HVAC-113-04	16.8	NRL-153474	SYS1_HMI_Comfort_HMI_Logic_and_Flow_R1_SR24_Post_3A_CR24879_(September_25_2023)_16.8	ICE7.) MAX DEF automatically turns on A/C, changes airflow modes to Windshield, 
SWE1-HVAC-113-05	16.8	NRL-153474	SYS1_HMI_Comfort_HMI_Logic_and_Flow_R1_SR24_Post_3A_CR24879_(September_25_2023)_16.8	ICE7.) MAX DEF automatically turns on A/C, changes airflow modes to Windshield, 
SWE1-HVAC-113-06	16.8	NRL-153474	SYS1_HMI_Comfort_HMI_Logic_and_Flow_R1_SR24_Post_3A_CR24879_(September_25_2023)_16.8	ICE7.) MAX DEF automatically turns on A/C, changes airflow modes to Windshield, 
SWE1-HVAC-113-07	16.8	NRL-153474	SYS1_HMI_Comfort_HMI_Logic_and_Flow_R1_SR24_Post_3A_CR24879_(September_25_2023)_16.8	ICE7.) MAX DEF automatically turns on A/C, changes airflow modes to Windshield, 
SWE1-HVAC-113-08	16.8	NRL-153474	SYS1_HMI_Comfort_HMI_Logic_and_Flow_R1_SR24_Post_3A_CR24879_(September_25_2023)_16.8	ICE7.) MAX DEF automatically turns on A/C, changes airflow modes to Windshield, 
SWE1-HVAC-113-09	16.8	NRL-153474	SYS1_HMI_Comfort_HMI_Logic_and_Flow_R1_SR24_Post_3A_CR24879_(September_25_2023)_16.8	ICE7.) MAX DEF automatically turns on A/C, changes airflow modes to Windshield, 
SWE1-HVAC-113-10	16.8	NRL-153474	SYS1_HMI_Comfort_HMI_Logic_and_Flow_R1_SR24_Post_3A_CR24879_(September_25_2023)_16.8	ICE7.) MAX DEF automatically turns on A/C, changes airflow modes to Windshield, 
SWE1-HVAC-113-11	16.8	NRL-153474	SYS1_HMI_Comfort_HMI_Logic_and_Flow_R1_SR24_Post_3A_CR24879_(September_25_2023)_16.8	ICE7.) MAX DEF automatically turns on A/C, changes airflow modes to Windshield, 
SWE1-HVAC-113-12	16.8	NRL-153474	SYS1_HMI_Comfort_HMI_Logic_and_Flow_R1_SR24_Post_3A_CR24879_(September_25_2023)_16.8	ICE7.) MAX DEF automatically turns on A/C, changes airflow modes to Windshield, 
SWE1-HVAC-114-01	16.9	NRL-153475	SYS1_HMI_Comfort_HMI_Logic_and_Flow_R1_SR24_Post_3A_CR24879_(September_25_2023)_16.9	ICE8.) Rear Defrost has on/ off state. Gray out the REAR DEFROST button when rea
SWE1-HVAC-114-02	16.9	NRL-153475	SYS1_HMI_Comfort_HMI_Logic_and_Flow_R1_SR24_Post_3A_CR24879_(September_25_2023)_16.9	ICE8.) Rear Defrost has on/ off state. Gray out the REAR DEFROST button when rea
SWE1-HVAC-115-01	16.10	NRL-153476	SYS1_HMI_Comfort_HMI_Logic_and_Flow_R1_SR24_Post_3A_CR24879_(September_25_2023)_16.10	ICE9.) Climate off has on/off state that is indicated on HC, TS (climate screen)
SWE1-HVAC-115-02	16.10	NRL-153476	SYS1_HMI_Comfort_HMI_Logic_and_Flow_R1_SR24_Post_3A_CR24879_(September_25_2023)_16.10	ICE9.) Climate off has on/off state that is indicated on HC, TS (climate screen)
SWE1-HVAC-115-03	16.10	NRL-153476	SYS1_HMI_Comfort_HMI_Logic_and_Flow_R1_SR24_Post_3A_CR24879_(September_25_2023)_16.10	ICE9.) Climate off has on/off state that is indicated on HC, TS (climate screen)
SWE1-HVAC-115-04	16.10	NRL-153476	SYS1_HMI_Comfort_HMI_Logic_and_Flow_R1_SR24_Post_3A_CR24879_(September_25_2023)_16.10	ICE9.) Climate off has on/off state that is indicated on HC, TS (climate screen)
SWE1-HVAC-115-05	16.10	NRL-153476	SYS1_HMI_Comfort_HMI_Logic_and_Flow_R1_SR24_Post_3A_CR24879_(September_25_2023)_16.10	ICE9.) Climate off has on/off state that is indicated on HC, TS (climate screen)
SWE1-HVAC-115-06	16.10	NRL-153476	SYS1_HMI_Comfort_HMI_Logic_and_Flow_R1_SR24_Post_3A_CR24879_(September_25_2023)_16.10	ICE9.) Climate off has on/off state that is indicated on HC, TS (climate screen)
SWE1-HVAC-115-07	16.10	NRL-153476	SYS1_HMI_Comfort_HMI_Logic_and_Flow_R1_SR24_Post_3A_CR24879_(September_25_2023)_16.10	ICE9.) Climate off has on/off state that is indicated on HC, TS (climate screen)
SWE1-HVAC-115-08	16.10	NRL-153476	SYS1_HMI_Comfort_HMI_Logic_and_Flow_R1_SR24_Post_3A_CR24879_(September_25_2023)_16.10	ICE9.) Climate off has on/off state that is indicated on HC, TS (climate screen)
SWE1-HVAC-116-01	16.11	NRL-153477	SYS1_HMI_Comfort_HMI_Logic_and_Flow_R1_SR24_Post_3A_CR24879_(September_25_2023)_16.11	ICE10.) SYNC has on/ off state that is indicated on climate screen (highlight bu
SWE1-HVAC-116-02	16.11	NRL-153477	SYS1_HMI_Comfort_HMI_Logic_and_Flow_R1_SR24_Post_3A_CR24879_(September_25_2023)_16.11	ICE10.) SYNC has on/ off state that is indicated on climate screen (highlight bu
SWE1-HVAC-116-03	16.11	NRL-153477	SYS1_HMI_Comfort_HMI_Logic_and_Flow_R1_SR24_Post_3A_CR24879_(September_25_2023)_16.11	ICE10.) SYNC has on/ off state that is indicated on climate screen (highlight bu
SWE1-HVAC-116-04	16.11	NRL-153477	SYS1_HMI_Comfort_HMI_Logic_and_Flow_R1_SR24_Post_3A_CR24879_(September_25_2023)_16.11	ICE10.) SYNC has on/ off state that is indicated on climate screen (highlight bu
SWE1-HVAC-117-01	16.12	NRL-153478	SYS1_HMI_Comfort_HMI_Logic_and_Flow_R1_SR24_Post_3A_CR24879_(September_25_2023)_16.12	ICE11.) Airflow Modes has 5 states (1.Face, 2.Mix of Face & Feet, 3.Feet, 4.Mix 
SWE1-HVAC-117-02	16.12	NRL-153478	SYS1_HMI_Comfort_HMI_Logic_and_Flow_R1_SR24_Post_3A_CR24879_(September_25_2023)_16.12	ICE11.) Airflow Modes has 5 states (1.Face, 2.Mix of Face & Feet, 3.Feet, 4.Mix 
SWE1-HVAC-117-03	16.12	NRL-153478	SYS1_HMI_Comfort_HMI_Logic_and_Flow_R1_SR24_Post_3A_CR24879_(September_25_2023)_16.12	ICE11.) Airflow Modes has 5 states (1.Face, 2.Mix of Face & Feet, 3.Feet, 4.Mix 
SWE1-HVAC-118-01	16.12.1	NRL-153479	SYS1_HMI_Comfort_HMI_Logic_and_Flow_R1_SR24_Post_3A_CR24879_(September_25_2023)_16.12.1	ICE11.1) If the Mode hard control is pressed the user will be moved to the next 
SWE1-HVAC-118-02	16.12.1	NRL-153479	SYS1_HMI_Comfort_HMI_Logic_and_Flow_R1_SR24_Post_3A_CR24879_(September_25_2023)_16.12.1	ICE11.1) If the Mode hard control is pressed the user will be moved to the next 
SWE1-HVAC-118-03	16.12.1	NRL-153479	SYS1_HMI_Comfort_HMI_Logic_and_Flow_R1_SR24_Post_3A_CR24879_(September_25_2023)_16.12.1	ICE11.1) If the Mode hard control is pressed the user will be moved to the next 
SWE1-HVAC-118-04	16.12.1	NRL-153479	SYS1_HMI_Comfort_HMI_Logic_and_Flow_R1_SR24_Post_3A_CR24879_(September_25_2023)_16.12.1	ICE11.1) If the Mode hard control is pressed the user will be moved to the next 
